,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
10,菲菲脾气很大,海外其他,female,Lv.20,243,264,3991,2019-02-28 20:19:00,2019-03-20 07:16:23,feed,🔺珂润美白面霜💵225Curel珂润润浸保湿美白面霜：一款为干燥敏感肌肤考虑的低刺激性美白面霜，滋润成分渗透角质层，有助肌肤自身的神经酰胺抵御外来刺激的能力，保持肌肤润泽，抑制黑色素生成，防止色斑、雀斑，令肌肤焕发水润透明感。,4344765951124302,0,0,0
11,一起来更精彩1688,其他,female,Lv.4,85,43,124,2019-02-28 19:27:00,2019-03-20 07:16:29,feed,curel珂润水乳，性价比之王。强烈推荐，其实珂润的产品非常好用，且平价，专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样，抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用​展开全文c,4344752675307636,0,0,1
12,无手机用户19228,浙江宁波,female,Lv.4,73,4,15,2019-02-28 18:20:00,2019-03-20 07:16:35,feed,#过去两年用的乱七八糟的东西#晨洁涉及品牌：KORRES/CeraVe/Curel珂润/Ren/欧缇丽除了cerave都是好洁面！！​,4344735813902502,0,0,0
13,honey与热汤面,上海黄浦区,female,Lv.9,101,73,921,2019-02-28 17:52:00,2019-03-20 07:16:40,feed,#100个空瓶挑战#10，11。花王旗下的alblanc卸妆啫喱，卸得算干净，味道一般般，性价比不高；右边curel赠品沐浴露，透明无味，洗完滑！最不能忍洗完滑几几的沐浴露！再见！,4344728873103236,0,0,1
14,人类逃跑计划,湖北武汉,female,Lv.14,232,279,166,2019-02-28 17:36:00,2019-03-20 07:16:46,feed,#空瓶记#果然没逃过“每逢佳节胖三斤”的诅咒，过年期间的大吃大喝都体现在脸上了，而且严重上火，脸上长了好多痘痘，额头一直在冒小疙瘩。最近还困的不行，尽量在12点前睡觉💤💤2月空瓶清单：Origins悦木之源毛孔净透面膜Za姬芮美白隔离霜Bifesta曼丹眼唇卸妆液Curel珂润啫喱卸妆蜜Elixi​展开全文c,4344724821656491,0,2,0
15,无偿团,其他,male,Lv.45,168,113830,29708,2015-07-27 15:10:00,2019-03-20 07:16:47,feed,#功课尝#珂润面霜，curel这款专门为敏感皮肤设计，主打成分是神经酰胺~【今晚九点】,4344703183414515,0,0,0
16,李秀秀哒599,四川成都,female,Lv.4,22,18,51,2019-02-28 15:41:00,2019-03-20 07:16:53,feed,curel珂润水乳，性价比之王。强烈推荐，其实珂润的产品非常好用，且平价，专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样，抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用​展开全文c,4344695913649014,0,4,2
17,用户7012575577,其他,female,Lv.3,133,17,96,2019-02-28 15:23:00,2019-03-20 07:16:58,feed,curel珂润水乳，性价比之王。强烈推荐，其实珂润的产品非常好用，且平价，专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样，抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用​展开全文c,4344691481349906,0,0,0
18,用户6523125482,其他,female,Lv.4,78,5,62,2019-02-28 15:18:00,2019-03-20 07:17:05,feed,curel珂润水乳，性价比之王。强烈推荐，其实珂润的产品非常好用，且平价，专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样，抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用​展开全文c,4344690049816002,0,0,0
19,谭kiki美妆gogogo,广东广州,female,Lv.4,80,14,28,2019-02-28 15:02:00,2019-03-20 07:17:35,feed,💕💰85Curel花王珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌。​展开全文c,4344686112310558,0,0,0
20,我有秦俊杰同款腹肌,上海,female,Lv.14,605,142,1956,2019-02-26 11:50:00,2019-03-20 07:18:56,feed,@Curel珂润,4344685352747467,0,0,0
21,我有秦俊杰同款腹肌,上海,female,Lv.14,605,142,1956,2019-02-18 09:56:00,2019-03-20 07:18:58,feed,#开学flag，我要做学霸#@Curel珂润,4344685239682404,0,0,0
22,日本原装物产专营,山东,male,Lv.9,97,81,131,2019-02-28 14:36:00,2019-03-20 07:19:01,feed,️珂润面霜40g它拿下17年cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g,4344679498211758,0,0,0
23,她的花开在镜子的反面,广东深圳,female,Lv.9,268,84,4750,2019-02-28 13:55:00,2019-03-20 07:19:10,feed,【后天过港】珂润水乳！强烈推荐！🇯🇵花王柯润，其实珂润的产品非常好用，且平价‼️专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样💧抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌​展开全文c,4344669184358748,0,0,1
24,甜妈家de小店,香港,female,Lv.9,344,41420,5564,2019-02-28 13:13:00,2019-03-20 07:19:12,feed,💵148元KaoCurel花王珂润润浸保湿滋养面霜40g干燥性敏感肌不孤独‼️日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研...,4344658702510476,0,0,0
25,甜妈家de小店,香港,female,Lv.9,344,41420,5564,2019-02-28 12:54:00,2019-03-20 07:19:15,feed,甜妈明日✈️日本采购珂润curel水乳💎水一共有三款，Ⅰ号清爽、Ⅱ号滋润、Ⅲ号超滋润，乳液就一款珂润是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，能从根本改善干燥性敏感肌肤，95%亚洲女性使用后得到明显改善。O网页链接,4344653937700739,0,0,0
26,TTQ甜甜圈港货代购,其他,female,Lv.4,3,42,144,2019-02-28 12:01:00,2019-03-20 07:19:19,feed,Curel珂润润浸保湿卸妆啫喱干燥敏感肌用130g日本NO.1敏感肌肤护理品牌，柔软啫喱状，充分卸除口红、毛孔深处的粉刺等顽固妆容，无黏腻触感和彩妆残留，可充分洗净！无需用力揉搓即可轻松涂抹开。2深圳·南方医科大学深圳医院,4344640503621075,0,0,0
27,捉得紧了,江苏南京,female,Lv.31,162,183,151,2019-02-28 11:57:00,2019-03-20 07:19:21,feed,最爱珂润宝宝了@Curel珂润​,4344639429997448,0,14,1
28,亭亭小代购i,其他,female,Lv.14,33,136,502,2019-02-28 11:08:00,2019-03-20 07:19:24,feed,日本CUREL珂润系列水乳日本花王旗下专为敏感肌设计的品牌，弱酸性配方滋润保护肌肤，能让皮肤高保湿，同时无刺激皮肤，365日天天调理，让保湿因子深入到皮下角质层，增强对外部环境对皮肤的刺激。清雅的香味，无色素，无刺激，让皮肤保持最佳状态，水150ml，乳液120ml。#美妆#,4344627140557447,0,0,0
29,亭亭小代购i,其他,female,Lv.14,33,136,502,2019-02-28 11:07:00,2019-03-20 07:19:26,feed,日版Curel珂润面霜。日本连续3年cosme大赏面霜第一位👑cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。用起来很快的，可以囤货。卖完又没有了#美妆#​展开全文c,4344627010246191,0,0,0
30,一粒沙不白KIKO,海外日本,female,Lv.9,237,95,190,2019-02-28 10:16:00,2019-03-20 07:19:29,feed,日本花王Curel珂润面霜日本连续3年cosme大赏面霜第一位👑cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。夏季也是非常适合使用的！💰155,4344614247027873,0,2,0
31,喂喂喂喂好好,北京海淀区,female,Lv.9,422,144,230,2019-02-28 09:25:00,2019-03-20 07:19:34,feed,花王curel珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐,4344601386615208,0,1,0
32,寒霜雨枫,湖南张家界,female,Lv.9,437,45,493,2019-02-28 08:02:00,2019-03-20 07:19:38,feed,日本Curel珂润洗面奶润浸温和保湿敏感肌泡沫氨基酸洁面乳150ml，curel珂润泡沫洗面奶弱酸性无香料无着色敏感肌可用！[愉快]超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清​展开全文c,4344580378215527,0,0,0
33,是你的胖雯吗,其他,female,Lv.4,216,53,98,2019-02-28 07:48:00,2019-03-20 07:19:40,feed,我这个干皮敏感的用curel感觉还好。但有点小贵了。对我这个大脸不太友好耶​,4344576757930268,0,0,0
34,鱼妙婷正品香港代购,广东深圳,female,Lv.46,3689,7739,34140,2019-02-28 06:02:00,2019-03-20 07:19:42,feed,#妙婷今晚回家发货#花王curel珂润保湿泡沫洗面奶150ml👉🏻推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感​展开全文c,4344550321431305,0,0,0
35,Juno今天减肥了吗,海外澳大利亚,female,Lv.31,330,288,1258,2019-02-27 23:21:00,2019-03-20 07:19:47,feed,最近爱用的眼部护理系列：1⃣️lancomeadvancedlight-pearleyeilluminator2⃣️Shiseidobio-performanceliftdynamiceyetreatment3⃣️Elixirenrichedanti-wrinklecream4⃣️Curelmoistureeyezoneessence排名不分先后，都属于使用感极佳的产品。elixir和资生堂的小钢炮属于猛​展开全文c,4344449209040393,0,3,1
36,明月半倚深秋201902,其他,male,Lv.4,18,60,218,2019-02-27 21:29:00,2019-03-20 07:20:55,feed,彩虹🔺花王curel珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐​展开全文c,4344421073623486,0,0,0
37,霸王花日本韩妆购购购,广东,female,Lv.18,281,133395,949,2019-02-27 18:53:00,2019-03-20 07:20:59,feed,珂润面霜、夏天可以用的cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g,4344381761275000,2,0,2
38,A佳佳香港代购gogogo,广东,female,Lv.4,66,166,3577,2019-02-27 17:14:00,2019-03-20 07:21:08,feed,平curel珂润水乳，性价比之王。强烈推荐，非常好用且平价专门针对敏感肌，干燥肌，孕妇，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量N...​,4344356909746856,0,0,0
39,真实中的谎言,四川成都,male,Lv.48,588,20569,13554,2019-02-27 17:05:00,2019-03-20 07:21:10,feed,触网了，就没有隐私的。。。上两分钟我在微信某群问人一个敏感肌护肤霜可以选什么，一个热心朋友告诉我Curel珂润，结果我的微博信息流里就出现了Curel珂润的广告……完美……到底是谁泄露了我的浏览记录呢？是输入法（微软），还是浏览器（chrome）还是微博……​,4344354670188106,1,12,2
40,ming816817,河北廊坊,female,Lv.4,65,166,1017,2019-02-27 16:55:00,2019-03-20 07:22:11,feed,💰45🛒🇯🇵花王CUREL珂润保湿面霜40g干燥敏感肌肤适用，换季就需要这种温和保湿基础的护肤品！这个很能平复躁动不安的肌肤，敏感肌常备这罐，皮肤有问题的时候切换回最单纯基础的保湿往往能改善！,4344352144351542,0,0,0
41,小排骨呦呦,其他,female,Lv.14,501,196,630,2019-02-27 16:13:00,2019-03-20 07:22:15,feed,日版Curel珂润面霜。日本连续3年cosme大赏面霜第一位👑cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。用起来很快的，可以囤货。卖完又没有了​展开全文c,4344341688711549,0,0,0
42,小排骨呦呦,其他,female,Lv.14,501,196,630,2019-02-27 16:10:00,2019-03-20 07:22:17,feed,日本CUREL珂润系列水乳日本花王旗下专为敏感肌设计的品牌，弱酸性配方滋润保护肌肤，能让皮肤高保湿，同时无刺激皮肤，365日天天调理，让保湿因子深入到皮下角质层，增强对外部环境对皮肤的刺激。清雅的香味，无色素，无刺激，让皮肤保持最佳状态，水150ml，乳液120ml。2巩义·康店镇,4344340836507493,0,0,0
43,日本原装物产专营,山东,male,Lv.9,97,81,131,2019-02-27 14:31:00,2019-03-20 07:22:19,feed,珂润洁面泡沫：花王curel珂润保湿泡沫洗面奶弱酸性无香料无着色敏感肌可用！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净的~​,4344315923195644,0,0,0
44,onecosme,no location,female,Lv.48,739,2037604,67229,2019-02-27 14:16:00,2019-03-20 07:22:21,feed,Cosme身体防晒近期的排行前10，夏季越发临近给有需要的小可爱们做个参考。大家有喜欢的也一起来推荐身体部居然前10也没见Allie【SKINAQUA】ToneUpUVessence防晒【ANESSA】PerfectUVSkinCareMilk防晒【WELEDA】EdelweissUVProtection防晒【NIVEA】SunCreamCareUV防晒​展开全文c,4344312034742891,87,63,158
45,海淘掌门人,no location,female,Lv.48,2380,13712,472287,2019-02-27 14:15:00,2019-03-20 07:22:24,feed,【日亚直邮&亚马逊海外购】【Curel珂润新升级版深层滋润保湿乳霜70g】￥110.58，中亚Prime会员海外购订单满200元免直邮运费，凑满免邮后含税到手约139元，O网页链接，滋养肌肤调整肌肤纹理，预防肌肤粗燥。婴儿也能使用！70g大容量全身用都不心疼！攻略：O新年大促~亚马逊海外购攻略以及白菜折扣汇总,4344311770502461,0,0,0
46,思蜜贸易,台湾台北市,female,Lv.34,654,2602,3241,2019-02-27 13:55:00,2019-03-20 07:22:30,feed,日本Curel珂润洗面奶保湿泡沫洗面奶，弱酸性，无香料无着色敏感肌可用。超丰富细腻的泡沫☁️，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净的​,4344306930180693,0,0,0
47,优选社,湖北,female,Lv.4,66,1499723,224,2019-02-27 12:15:00,2019-03-20 07:22:36,feed,【唇膏测评】吃了这么多年润唇膏，唇干星人只服这7只‼️值得回购100次的唇膏推荐🥰➕难用唇膏吐槽🌚✅curel润珂保湿唇膏——死皮杀手✅SHISEDO资生堂药用水润唇膏——💦水润的恰当好处✅依泉柔润唇膏（白色款）——口红打底必备，清爽不油腻✅JohnMastersOrganic有机补水润唇​展开全文c,4344281684766145,4,317,655
48,洛芮娜HK正品代购,广东深圳,female,Lv.9,225,862,31378,2019-02-27 11:42:00,2019-03-20 07:22:38,feed,curel！霜180，水160，乳180，奶150！2深圳·香蜜湖,4344273434168239,0,0,0
49,韵之选化妆品,广东广州,female,Lv.23,141,176,465,2019-02-27 11:42:00,2019-03-20 07:22:42,feed,珂润面霜、夏天可以用的cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g,4344273342804049,0,0,0
50,日妆韩妆批发代购敷尔佳欧美香港,广东,male,Lv.39,646,794579,5287,2019-02-27 10:12:00,2019-03-20 07:22:45,feed,curel珂润泡沫洗面奶150ml敏感肌孕妇都可以用！洗完不紧绷，珂润这个牌子以温和无刺激为名，清洁力和补水度都超强！！,4344250755773467,0,0,0
51,日妆韩妆批发代购敷尔佳欧美香港,广东,male,Lv.39,646,794579,5287,2019-02-27 10:12:00,2019-03-20 07:22:47,feed,花王旗下炒鸡火的珂润水乳Curel特殊成分可以深入到肌肤深层，带给你由内而外的滋润。温和不刺激，敏感肌孕妇宝宝都可以放心用~泵头按两下全脸就够用，保湿力绝对赞，滋润不粘腻，水乳搭配效果更好~​,4344250693453076,0,0,0
52,小金金金金金金Li,山东青岛,female,Lv.31,189,1744,187,2019-02-27 10:06:00,2019-03-20 07:22:51,feed,Curel珂润润浸保湿面霜不知道今年是不是有更新了配方用起来感觉比去年用的好吸收轻薄很多触感有点像白色冰淇淋🍦很顺滑很好推开一年四季都好用完全不油腻保湿又滋润孕妇敏感肌都可以用​,4344249229498357,0,0,0
53,xu1985005,上海杨浦区,female,Lv.45,4935,4918,288875,2019-02-22 19:55:00,2019-03-20 07:22:55,feed,小xu为珂润洁颜泡沫打call~~清除肌肤油腻，洗的干净且不紧绷肌肤，特别钟爱这款好产品，性价比杠杠的！推荐给每一个爱美的妹子，人手一瓶，童叟无欺小xu期待@Curel珂润小编给我发中奖信息呢~~,4344226001500531,0,0,0
54,小肉酱海淘代购,广东东莞,female,Lv.47,270,3485,10466,2019-02-27 01:18:00,2019-03-20 07:22:57,feed,Curel🔺防晒乳液/防晒霜分SPF30防晒霜和SPF50防晒乳两款适合敏感肌的防晒产品无添加物理防晒舒缓不刺激成膜快清爽不粘腻不拔干性价比高💰125,4344116294424778,0,0,0
55,ss酥饼儿,湖南株洲,female,Lv.14,140,156,116,2019-02-26 23:01:00,2019-03-20 07:23:01,feed,【天猫直营】日本花王Curel珂润保湿洁颜泡沫150ml绵密泡沫敏感肌,4344081964677258,1,2,2
56,Cyan丶Mini,江苏,female,Lv.7,93,1590,44,2019-02-26 22:00:00,2019-03-20 07:23:08,feed,空瓶记珂润Curel保湿面霜40g终于用完了，从去年秋天买一囤一用了两罐这个以后，有点腻了。哈哈哈这款面霜还是更适合敏感皮和肤质不稳定时使用，到了冬天对于干皮来说滋润度已经不够了。而且皮肤状态稳定的时候，你真的会觉得很鸡肋，完全无感。但是，不稳定的时候又想起它的好。又爱又​展开全文c,4344066600977807,0,0,0
57,大脸猫呀ada,辽宁大连,female,Lv.35,241,261,413,2019-02-26 20:43:00,2019-03-20 07:23:12,feed,🍀护肤推荐🍀珂润curel去角质啫喱。角质不去除，再好的贵妇面霜都难吸收！Cosme大赏推荐的，Cure所含成分的91%都是天然活性化水素，不含防腐剂和香料，简直是太懂敏感肌。用的时候真的能搓出很多白屑屑，用完皮肤很滑很嫩。,4344047180832368,0,0,0
58,洗尽铅华72465,上海,female,Lv.9,71,113,472,2019-02-26 20:32:00,2019-03-20 07:23:14,feed,🇯🇵采购超级平价好用的curel珂润水乳敏感肌福音烂脸必备性价比之王珂润的产品非常好用且平价敏感肌完全可以无脑入成分十分温和质地不会油腻并且非常保湿滋润没有其他功效性要求单纯保湿补水选它是完全OK的学生党也可以无压力入​,4344044412553010,0,0,0
59,英国海角物流,no location,male,Lv.46,260,570,5668,2019-02-26 18:14:00,2019-03-20 07:23:20,feed,日本【Curel珂润新升级版深层滋润保湿乳霜70g】￥185包邮包税，某猫40g装189元！滋养肌肤调整肌肤纹理，预防肌肤粗燥。婴儿也能使用！70g大容量全身用都不心疼！,4344009751032810,0,0,0
60,vicky香港美妆店,no location,female,Lv.48,492,52370,19906,2019-02-26 17:51:00,2019-03-20 07:24:30,feed,nyx眼影，遮瑕膏，娇韵诗精华这家只有两支😂娇兰精华，curel面霜，久光贴，雅顿黄金面部胶囊60粒325一盒，hr绿瓶精华50毫升870圆买到十支😂沁水61号粉底，资生堂百优面霜一瓶588，买两瓶优惠价1100还包u（偏远地区不包哈）美皮护199一盒2香港,4344003916561686,0,0,0
61,小狮子靠谱日本代购,其他,female,Lv.9,182,1053,979,2019-02-26 17:34:00,2019-03-20 07:24:34,feed,补货到🇯🇵curel珂润泡沫洗面奶敏感肌干皮的福音泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净的。现货日本Curel珂润洗面奶浸润保湿泡沫洁面敏感肌肤温和清洁150ML​展开全文c,4343999512758273,0,0,0
62,日本海淘帮,北京东城区,female,Lv.48,239,189877,88012,2019-02-26 17:30:00,2019-03-20 07:24:38,feed,#亚马逊海外购#日亚直邮【Curel珂润抗老滋润保湿乳霜面霜40g】￥178.56，中亚Prime会员海外购订单满200元免直邮运费，凑满免邮后含税到手约199元。O网页链接与大受好评的蓝色版面霜一样主打神经酰胺成分，主打抗老，配合有消炎成分，防止肌肤干燥粗糙。​O亚马逊海外购·全球必淘好货清单,4343998640475652,0,1,1
63,杭州多麦电子商务股份有限公司,no location,female,Lv.32,287,10753,1321,2019-02-26 17:18:00,2019-03-20 07:24:40,feed,【香港莎莎网】新品低至41元起！珂润6件套仅售260元！用券即减！15元无门槛优惠券：AQ02DUO1902(全场通用)O网页链接还有新品抢鲜发售~~BarrierRepair(MandomCorp)紧致滑肌面膜10片(20毫升/片)特价至42元O网页链接珂润CUREL全方位润浸保湿套装4件套特价至2​展开全文c,4343995570034274,0,0,1
64,日本海淘帮,北京东城区,female,Lv.48,239,189877,88012,2019-02-26 17:15:00,2019-03-20 07:24:43,feed,#亚马逊海外购#日亚直邮【Curel珂润新升级版深层滋润保湿乳霜70g】￥110.58，中亚Prime会员海外购订单满200元免直邮运费，凑满免邮后含税到手约139元，O网页链接滋养肌肤调整肌肤纹理，预防肌肤粗燥。婴儿也能使用！70g大容量全身用都不心疼！O亚马逊海外购·全球必淘好货清单,4343994865560363,0,3,1
65,空瓶菌,上海,female,Lv.45,525,216829,11390,2019-02-26 17:14:00,2019-03-20 07:24:46,feed,身体护理干掉三个#今日空瓶#快速用掉护手霜的方法就是把它们当身体乳用🎋｛东洋之花小洋甘菊护手霜凝乳｝糊奔奔推荐，总归是错不可da，而且还是护手霜大品牌东洋之花，带点珠光的凝乳体，好吸收，不油腻，气味也比较淡，不冲鼻子；官方卖点是亲肤生物膜，肌肤保湿屏​展开全文c,4343994513017367,0,12,13
