,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
63,泰国代购,海外,female,Lv.14,258,53146,2194,2019-01-13 16:16:00,2019-03-20 08:43:44,feed,【Curel珂润水乳】孕妇敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿补水都很好！​​​​,4328034927044242,0,0,0
65,最美不过相伴丶,甘肃白银,female,Lv.4,145,33,114,2019-01-13 16:12:00,2019-03-20 08:47:14,feed,高版本68/瓶，🇯🇵花王珂润面霜40g，它拿下17年cosme面霜类第一（高端部门），第1️⃣名珂润，第2️⃣名polaapex，第3️⃣名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜。花王旗下的药妆品牌🏅为敏感干燥肌而生的品牌。弱酸性配，🏵日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质​展开全文c,4328019944265704,0,0,0
66,爱购券儿网站创始人,北京东城区,female,Lv.9,61,175,33756,2019-01-13 15:17:00,2019-03-20 08:47:16,feed,淘宝天猫买年货，快来优惠圈儿领内部优惠券儿啦！券儿库~~~~~~~O网页链接9.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接官方QQ群：809358919保税仓发Su​展开全文c,4328017939570717,0,0,0
67,AHC水乳ysl阿玛尼口红唇釉推荐,海外其他,female,Lv.27,1062,21637,6995,2019-01-13 15:09:00,2019-03-20 08:47:18,feed,花王curel珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色❎超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密❇❇用完脸上不紧绷✅皮肤滑滑的✅不油腻✅很温和✅打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽🍃🀮..,4328016676712626,0,0,0
68,韩妆圣罗兰ysl口红唇釉种草代购,其他,female,Lv.32,335,58806,8908,2019-01-13 15:04:00,2019-03-20 08:47:20,feed,花王curel珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色❎超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密❇❇用完脸上不紧绷✅皮肤滑滑的✅不油腻✅很温和✅打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽🍃🀮..,4328016676714758,0,0,0
69,TF纪梵希YSL口红唇釉试色种草,海外,female,Lv.29,498,23939,6965,2019-01-13 15:04:00,2019-03-20 08:47:22,feed,花王curel珂润保湿泡沫洗面奶150ml推荐给敏感肌们～弱酸性，无香料无着色❎超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密❇❇用完脸上不紧绷✅皮肤滑滑的✅不油腻✅很温和✅打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽🍃🀮..,4328016660699045,0,0,0
70,白骨精挖白菜,海外其他,female,Lv.45,308,37745,71753,2019-01-13 15:04:00,2019-03-20 08:47:25,feed,Curel/珂润面霜保湿乳霜40g，88vip，下3件341.6入页面领300减40~O网页链接,4328009869238985,2,0,0
71,考拉优惠代下小助手,广西防城港,female,Lv.4,2,8,50,2019-01-13 14:37:00,2019-03-20 08:47:27,feed,🐨代下发货✈️🍦️日本花王Curel珂润面霜40克🉐️💰145包邮包税🐨发货🇯🇵日本连续3年cosme大赏面霜第一位👑～评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄都很合适,4328004891479260,0,0,0
72,韩妆日本泰国mac口红种草代购,广东,female,Lv.33,813,484040,6615,2019-01-13 14:17:00,2019-03-20 08:47:29,feed,会员75❤️批发70❤️curel珂润泡沫洗面奶老公自用款弱酸性无香料无着色敏感肌孕妇均可用💕超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密💦，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服🏖。感觉每个毛孔都​展开全文c,4327992820453818,0,0,0
73,雅雅·YaYa,浙江,female,Lv.9,95,63,301,2019-01-13 13:29:00,2019-03-20 08:47:31,feed,保税仓发Sundrug尚都乐客珂润Curel润浸保湿眼部精华美容液20g【5元券】微博专享限时领券,4327992048341095,0,0,0
74,果子很嚣张鸭i,上海,male,Lv.9,415,15047,1849,2019-01-13 13:26:00,2019-03-20 08:47:35,feed,【珂润刚需作业】日本进口花王Curel/珂润面霜保湿乳霜40g参加满3件85折，叠加399-40购物劵拍3，vip到手341.6折合113.9/个刚需价￥Xpr6bJNvedN￥直营399-40购物劵：(kWixbqH4MbB),4327983902442795,0,0,2
75,优券哥,海外,female,Lv.27,293,146,3553,2019-01-13 12:53:00,2019-03-20 08:47:37,feed,保税仓发Sundrug尚都乐客珂润Curel润浸保湿眼部精华美容液20g【5元券】微博专享限时领券,4327979473765697,0,0,0
76,买白菜的妹妹,广东深圳,female,Lv.47,78,288496,101839,2019-01-13 12:36:00,2019-03-20 08:47:38,feed,【天猫国际直营】页面领399-40购物卷再叠加88vip日本进口花王Curel/珂润面霜保湿乳霜40g下3件341.6包U，折113.9/瓶O网页链接,4327975790509281,1,10,3
77,好心白菜分享,上海,male,Lv.9,60,160083,29733,2019-01-13 12:21:00,2019-03-20 08:47:41,feed,日本进口花王Curel/珂润面霜保湿乳霜40g，叠加399-40购物劵，拍3件，vip到手341.6,4327966499936151,0,38,14
78,打折买买买,福建厦门,female,Lv.46,110,134311,91855,2019-01-13 11:44:00,2019-03-20 08:47:43,feed,天喵国际直营页面领399-40卷花王Curel/珂润面霜保湿乳霜深层滋养40g，拍3件，88卡到手341.6,4327963824278610,0,1,0
79,拯救吃土儿童,海外其他,female,Lv.46,324,212573,93562,2019-01-13 11:34:00,2019-03-20 08:49:36,feed,日本进口花王Curel/珂润面霜保湿乳霜价格下领399-40券，拍3件，88VIP到手价【341.6】113元一件,4327956005967535,0,2,3
80,暗恋白骨精,no location,female,Lv.48,402,84022,87524,2019-01-13 11:03:00,2019-03-20 08:49:39,feed,Curel/珂润面霜保湿乳霜40g【88vip，下3件341.6】页面领300减40~,4327955893696145,0,1,2
81,YoYo麻麻团,no location,female,Lv.48,5964,89775,10416,2019-01-13 11:02:00,2019-03-20 08:49:42,feed,日本花王Curel/珂润面霜，保湿乳霜40g图三领399-40劝，叠加3件85折活动拍3件，会员到手341.6，合113.8一个,4327954085657985,0,10,2
82,天涯花花的百宝袋,上海,female,Lv.44,483,559807,136013,2019-01-13 10:55:00,2019-03-20 08:49:44,feed,天喵国际直营先领399-40卷O网页链接花王Curel/珂润面霜保湿乳霜深层滋养40g，O网页链接拍3件，88卡到手【341.6】,4327952634692695,0,4,31
83,优惠女孩的日常,海外,female,Lv.38,556,2467938,25942,2019-01-13 10:49:00,2019-03-20 08:49:46,feed,小可爱反馈：【直营】日本进口花王Curel/珂润面霜保湿乳霜40g:【直营】日本进口花王Curel/珂润面霜保湿乳霜深层滋养40g参加满3件85折，叠加399-40购物劵拍3，vip到手341.6折合113.9/个急需的话可以下手,4327950771851479,1,1939,115
84,锦forever灵,广东潮州,male,Lv.6,63,22,40,2019-01-13 10:42:00,2019-03-20 08:49:48,feed,珂润水乳水一共有三款150ml，Ⅰ号清爽、Ⅱ号滋润、Ⅲ号超滋润，乳液就一款120ml珂润是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，能从根本改善干燥性敏感肌肤，95%亚洲女性使用后得到明显改善，水现货3号！,4327947387168465,0,0,1
85,晴悟ke可,浙江金华,female,Lv.14,125,175,692,2019-01-13 10:28:00,2019-03-20 08:49:49,feed,//@黎蓓露-张书璧:curel的防晒霜，物理防晒，氧化锌做防晒剂，收合敏感肌肤//@Lee-Bong：书壁姐姐，敏感肌有推荐的防晒吗？好纠结，敏感肌不知道用隔离还是防晒好,4327945604815449,0,0,0
86,brownscony,其他,female,Lv.30,127,72,241,2017-12-02 09:43:00,2019-03-20 08:49:51,feed,空瓶[小仙女]密贴一瓶接一瓶，贯穿生命[小仙女]curel泡沫洁面，敏感肌友好，晨间使用，喜爱[小仙女]人间挚爱喷雾，尚有三瓶囤货[小仙女]两款开架面膜，还是人肉带回，左边主打美白，对痘印不太有效，使用感ok，右边是针对敏感肌的基础保湿，黏黏的，算是好用，最近怕它触发闭口没怎么敢用​展开全文c,4327939501594789,0,0,0
87,香港韩妆代购日本美国小ck包包,陕西,male,Lv.24,456,1901203,2683,2019-01-13 09:57:00,2019-03-20 08:49:53,feed,❤️种草💰220【Curel珂润水乳】孕妇敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿补水都很好！,4327791942047819,0,2,7
88,阿心日本代购,上海,female,Lv.4,506,6939,4119,2019-01-13 00:11:00,2019-03-20 08:49:55,feed,15号飞🇯🇵接预定Curel珂润面霜1xx💰干燥肌敏感肌红血丝救星☁️一款无限回购的好面霜，使用感来讲，特别特别的润，而且奶油质地，炒鸡舒服，超好推开，反正就是特别棒，对于敏感肌肤更是亲和，🍂乾燥天气简直就靠它救命，绝对值得推荐～,4327775978156013,0,0,0
89,水波粼09,上海,female,Lv.32,1053,470,11499,2019-01-12 23:07:00,2019-03-20 08:49:58,feed,特价150包邮🇯🇵花王珂润面霜40g，它拿下17年cosme面霜类第一（高端部门），第1️⃣名珂润，第2️⃣名polaapex，第3️⃣名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜。花王旗下的药妆品牌🏅为敏感干燥肌而生的品牌。弱酸性配，🏵日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质​展开全文c,4327773042733243,0,0,0
90,小荣不放弃,浙江温州,female,Lv.4,513,123,2250,2019-01-12 22:56:00,2019-03-20 08:50:02,feed,花王KAOCurel敏感及干燥肌肤用保湿乳霜90g花王KAOCurel敏感及干燥肌肤用保湿乳霜90g,4327768663562295,0,0,0
91,素衣淡颜,广东深圳,female,Lv.45,554,581241,7033,2019-01-12 22:38:00,2019-03-20 08:50:07,feed,卸妆大作战，让心情与肌肤感受双重愉悦秋高气爽，颜值进补正当时。小仙女们不光开始追求清爽妆容，连卸妆也要爽快才舒畅。同时入手了Curel珂润润浸保湿卸妆啫喱与KOSE高丝Softymo清爽温和卸妆油，顽固的彩妆无法卸除干净长期下去会导致一系列严重的肌肤问题。清洁力度好的卸妆产品能为我们省下不​展开全文c,4327763584280095,595,550,311
92,在路上Hamal,其他,female,Lv.4,24,205,1452,2019-01-12 22:18:00,2019-03-20 08:50:09,feed,日本珂润洗面奶150ml水150ml乳120ml面霜40g468一套包邮。日本🇯🇵珂润水乳强烈推荐！🇯🇵花王柯润，其实珂润的产品非常好用，且平价‼️专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样💧抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门​展开全文c,4327758064422529,0,0,0
93,TIMMYTI,海外,female,Lv.33,651,401,74,2019-01-12 21:56:00,2019-03-20 08:50:12,feed,#空瓶挑战#空瓶挑战22/100Curel珂润润浸保湿滋养乳霜被种草过很多次一直没有机会尝试直到今年冬天在屈臣氏的一次凑单中终于入了早晚都用的话，一罐一个月就能空瓶整体使用感受：1⃣️会有明显的酒精味，但使用上没有感到刺激皮肤2⃣️维稳保湿杠杠的，敏感肌痘痘肌也可以尽情地用3⃣️质地​展开全文c,4327750577726060,0,0,0
94,顾念初笙,安徽淮北,female,Lv.14,136,88,219,2019-01-12 21:26:00,2019-03-20 08:50:14,feed,【现货】Curel珂润面霜日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，内含角鲨烷对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。​展开全文c,4327735746675904,0,0,0
95,达啵的日本淘,福建,female,Lv.30,118,210,680,2019-01-12 20:27:00,2019-03-20 08:50:15,feed,[爱心]Curel珂润水乳孕妇敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿补水都很好！​,4327732525319440,0,1,0
96,PINKO燕子包燕子包,香港,female,Lv.9,140,8433,11270,2019-01-12 20:15:00,2019-03-20 08:50:17,feed,❤️种草💵220【Curel珂润水乳】孕妇敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿补水都很好！,4327731191873086,0,1,0
97,冯夏子在香港,香港其他,female,Lv.48,1954,27389,47007,2019-01-12 20:09:00,2019-03-20 08:50:19,feed,💰155包邮-40g🍊日本Curel珂润润浸保湿滋养面霜40g干燥性敏感肌日本cosme大賞面霜第一位这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试​展开全文c,4327695980475771,1,0,0
98,还没想好名字啊555,其他,female,Lv.4,15,8,57,2019-01-12 17:49:00,2019-03-20 08:50:21,feed,#花王#🔥日本花王Curel珂润面霜40克🉐️💰145包邮包税🐨发货🇯🇵日本连续3年cosme大赏面霜第一位👑～评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄都很合适,4327694856420551,0,0,0
99,还没想好名字啊555,其他,female,Lv.4,15,8,57,2019-01-12 17:45:00,2019-03-20 08:51:23,feed,#花王珂润#🔥日本花王Curel珂润面霜40克🉐️💰145包邮包税🐨发货🇯🇵日本连续3年cosme大赏面霜第一位👑～评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄都很合适,4327694701616988,0,0,0
100,小佛搞特,北京海淀区,female,Lv.38,1020,21665,17844,2019-01-12 17:44:00,2019-03-20 08:51:25,feed,#佛的风花雪月#Curel珂润洗手液，常备品。用过的洗手液里最柔软细腻的一款，价格还公道。从日本购入了很多，不过最近快用完了，还没找到更好的替代品。因为没有任何味道，所以特别方便使用，之后搭配任何味道的护手霜都很好。非常喜欢。​,4327687810512420,0,1,0
101,A璐Lucky,辽宁,female,Lv.31,1069,440,2369,2019-01-12 17:17:00,2019-03-20 08:51:28,feed,现货，🇯🇵珂润面霜，17年cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g敏感肌、孕妇、哺乳​展开全文c,4327685591022824,0,0,0
102,charllotsmile,江西,female,Lv.4,400,99,378,2019-01-12 17:08:00,2019-03-20 08:51:31,feed,@Curel珂润@DD翻译官2016@阿giao先生,4327684303103512,0,0,0
103,星宝香港美妆,广东深圳,female,Lv.47,431,4766,42159,2019-01-12 12:12:00,2019-03-20 08:51:33,feed,有亲问的curel珂润防晒都在这里了哈都是💰180一瓶哦~2香港特别行政区·尖沙咀,4327666230113043,0,0,0
104,supreme口红,北京东城区,male,Lv.9,353,10055,597,2019-01-12 15:51:00,2019-03-20 08:51:34,feed,❤️种草💰220【Curel珂润水乳】孕妇敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿补水都很好！,4327660685551488,0,0,0
105,宋松颂嵩08042,其他,female,Lv.4,142,13,20,2019-01-12 15:29:00,2019-03-20 08:51:36,feed,「Curel珂润抗痘洗面奶」挤出来就是丰盈细密的泡沫很方便一瓶150ml性质温和溶解毛孔内的污垢及过剩油脂彻底洁净皮肤防止油光满面洁面的同时能保护肌肤重要的天然保湿元素用后感觉轻爽柔滑肌肤不会绷紧有效预防黑头及粉刺避免肌肤变得粗糙保持肌肤的天然弱酸性pH值避免油分因pH值过高而变​展开全文c,4327613306372763,0,2,0
106,木乃伊的海外淘,浙江,female,Lv.9,72,697,700,2019-01-12 12:21:00,2019-03-20 08:51:38,feed,出完的完美意境粉霜豆乳眼霜芙丽芳丝洗面奶curel水前男友发膜花王护手霜都到了！​,4327595648031968,0,0,2
107,全球购优品超市,新疆乌鲁木齐,male,Lv.13,417,426,4112,2019-01-12 11:11:00,2019-03-20 08:51:41,feed,推荐一组水乳面霜套装🇯🇵无香料无酒精，温和安心，真的是干敏肌的福音💞滋润的同时又能够做到清爽不油腻的肤感🇯🇵日本珂润全套🔻Curel珂润🔻孕妇、敏感肌专用！水乳一套化妆水的质地，清透....上脸很快就被吸收了，很保湿，但是又完全不会油腻。肌肤干燥，起皮的时候就用它👍​,4327585691209974,0,0,0
108,美国代购日本俄罗斯香港小ck包包,内蒙古呼和浩特,female,Lv.43,1393,742059,17684,2019-01-12 10:31:00,2019-03-20 08:51:43,feed,💥curel珂润护肤系列👏水乳，面霜，洗面奶，卸妆乳​,4327469820029481,0,0,0
109,游惠宝,no location,female,Lv.45,679,891190,64191,2019-01-12 02:51:00,2019-03-20 08:51:46,feed,#香港屈臣氏最新优惠#香港屈臣氏最新优惠，消费满HKD388独家送过新年利是对1套8个装+10元现金券；CUREL水凝扒皮是乳液/深层高效保湿面霜，特价HKD153；D100电动牙刷，买一送一；洗发护发产品，低至4折！买满任何Oral-B满HKD99或以上即可火的HKD14现金券，更多优惠，点击O网页链接,4327411665465042,1,0,0
110,王自生王,广东深圳,male,Lv.48,248,594787,68586,2019-01-11 23:00:00,2019-03-20 08:51:48,feed,日本Curel珂润保湿水乳套装敏感肌干燥肌护肤品化妆水2号保湿型保湿乳液O网页链接王自生,4327389809284508,0,0,1
111,优惠圈儿,北京,female,Lv.4,42,184,29326,2019-01-11 21:33:00,2019-03-20 08:51:50,feed,淘宝天猫买年货，快来优惠圈儿领内部优惠券儿啦！券儿库~~~~~~~O网页链接9.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接官方QQ群：809358919日本curel​展开全文c,4327366526697633,0,0,0
112,亭亭小代购i,其他,female,Lv.14,33,136,502,2019-01-11 20:00:00,2019-03-20 08:51:52,feed,珂润面霜超级推荐的一款面霜！平价面霜中最好用的一款💝用了你会感动到流泪的面霜！Curel珂润润浸保湿滋养面霜40g巨巨巨补水！！,4327356421907283,0,0,0
113,WaiChunYuet唯君悦,北京昌平区,female,Lv.36,515,1252,430,2019-01-11 19:20:00,2019-03-20 08:51:54,feed,𓀠空瓶&接替𓀠难得认真拍图（凑不够9张啦回家啦）𓀠防晒：elat➡️thann紫苏𓀠清洁面膜：sensil➡️WEI蔚蓝之美𓀠妆前：w.lab➡️日本小众spoondrift𓀠护手霜：林清轩➡️花王水蜜桃味𓀠乳液：minon氨基酸➡️curel珂润𓀠精华：Radha​展开全文c,4327353721433014,2,8,8
114,香港代购日本韩妆俄罗斯口红推荐,香港中西区,female,Lv.37,1313,1887321,4116,2019-01-11 19:09:00,2019-03-20 08:51:56,feed,珂润面霜超级推荐的一款面霜！平价面霜中最好用的一款💝用了你会感动到流泪的面霜！Curel珂润润浸保湿滋养面霜40g巨巨巨补水！！,4327348814006421,0,0,0
115,DoteyKin,山东,female,Lv.9,153,137,613,2019-01-11 18:50:00,2019-03-20 08:51:58,feed,15号飞日本🇯🇵CUREL珂润保湿面霜40g干燥敏感肌肤适用，换季就需要这种温和保湿基础的护肤品。这个很能平复躁动不安的肌肤，敏感肌常备这罐，皮肤有问题的时候切换回最单纯基础的保湿往往能改善。#珂润面霜#,4327338299179551,0,0,0
116,彩妆口红美妆香水化妆品代理推荐,其他,female,Lv.31,468,372936,6882,2019-01-11 18:08:00,2019-03-20 08:52:01,feed,🇯🇵curel珂润护肤系列👏价格代理搜之前朋友圈哦​,4327335954471080,2,0,0
117,林曦洁,上海虹口区,female,Lv.14,215,59,143,2019-01-11 17:59:00,2019-03-20 08:52:06,feed,💗1号、2号🇯🇵curel珂润水乳珂润的产品非常好用，水150ml，乳液120ml，专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性​展开全文c,4327331826535065,0,0,0
118,Fang_全球购微信号hbf19960120,广东深圳,female,Lv.30,931,3284,1061,2019-01-11 17:42:00,2019-03-20 08:52:08,feed,curel珂润保湿泡沫洗面奶150ml💰105温和到不能再温和的洁面！推荐给敏感肌们干皮们～弱酸性，无香料无着色！泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很好闻，用起来非常清爽，很舒服。非常适合敏感肌，推荐,4327317234673780,0,0,0
119,优惠圈儿,北京,female,Lv.4,42,184,29326,2019-01-11 16:44:00,2019-03-20 08:53:28,feed,淘宝天猫买年货，快来优惠圈儿领内部优惠券儿啦！券儿库~~~~~~~O网页链接9.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接官方QQ群：809358919Curel/珂润​展开全文c,4327303796594386,0,0,0
120,Fang_全球购微信号hbf19960120,广东深圳,female,Lv.30,931,3284,1061,2019-01-11 15:51:00,2019-03-20 08:53:30,feed,▪️卖了无数罐的面霜～百分百好评日本Curel珂润润浸保湿滋养面霜，cosme大赏面霜第一位这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效，本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜​展开全文c,4327300571242606,0,0,0
121,LuLugacha,其他,female,Lv.37,648,180,5586,2019-01-11 15:38:00,2019-03-20 08:53:32,feed,SASA莎莎网现有珂润CUREL润浸保湿滋养乳霜（40g）特卖，包邮包税到手价￥134，外加最高13%fanli.全场满￥499立减￥30，满￥500元即返￥75元优惠券（￥75元返券为全店满￥699元可用，使用时间为1月14-18日）。会员下单即赠双倍积分，VIP下单即赠3倍会员积分。入口见评论,4327290957386820,0,1,0
122,茹茹酱靠谱日本代购,其他,female,Lv.46,618,10966,22247,2019-01-11 15:00:00,2019-03-20 08:53:34,feed,#日代推荐##靠谱日代#「现货」珂润curel润浸保湿化妆水2号，特别推荐。特别适合秋冬干敏皮肤宝宝！含消炎成分，有效防止肌肤粗糙。保湿锁水超级棒！💪🏻,4327284133661300,0,0,1
123,优惠圈儿,北京,female,Lv.4,42,184,29326,2019-01-11 14:33:00,2019-03-20 08:53:36,feed,淘宝天猫买年货，快来优惠圈儿领内部优惠券儿啦！券儿库~~~~~~~O网页链接9.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接官方QQ群：809358919日本curel​展开全文c,4327282027606274,0,0,0
124,elva小拇指香港代購,广东,female,Lv.44,637,9493,20206,2019-01-11 14:24:00,2019-03-20 08:53:38,feed,明天后天在港～🇯🇵Curel珂润保湿卸妆凝露130g敏感肌温和清洁蜜🐾备受干敏肌好评的卸妆明星💎，你的脸部干燥可能是由卸妆不当引起的💗，神经酰胺可能随卸妆产品一起被洗掉了🥒，肌肤保湿的必要成分“神经酰胺”不足🍇，造成肌肤屏护功能下降🔮，变得敏感🌿，珂润改善干燥敏感肌​展开全文c,4327269474131296,0,0,0
125,SUGI藥局,no location,female,Lv.5,35,21428,197,2019-01-11 13:35:00,2019-03-20 08:53:40,feed,【保持滋润护手霜】冬天天气寒冷，手部肌肤在洗手之后常常感到刺痛，若长期不加保护就会对皮肤造成伤害。护手霜每天涂起来，保护肌肤的同时，天然清香也令人心情愉悦哦~1资生堂尿素护手霜2花王Atrix水蜜桃护手霜3花王Curel珂润深层润浸保湿护手霜4yuskin滋润​展开全文c,4327251358993480,3,0,6
126,爱购券儿,北京东城区,female,Lv.9,178,389,34564,2019-01-11 12:23:00,2019-03-20 08:53:44,feed,淘宝天猫买年货，先领内部优惠券儿啦！券儿库~~~~~~~O网页链接9.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接官方QQ群：809358919日本curel花王珂润面​展开全文c,4327244341598689,0,0,0
127,米娜家有三宝,no location,female,Lv.48,360,15234,13988,2019-01-11 11:55:00,2019-03-20 08:53:47,feed,日本Curel保湿面霜，特別适合敏感肌和干燥肌肤使用，无香料、无色素、不含酒精，面霜质地是奶油状，延展性很好。良心产品，性价比高，一款一年四季都能使用的面霜。库存有12个，【米娜家包邮日本花王Curel珂润敏感肌润浸深层高效保湿面霜40G】米娜家包邮日本花王Curel珂润敏感肌润浸深层高效保湿面霜40G点击链接，再选择浏览器咑閞；或復​展开全文c,4327243545651068,0,2,0
128,海淘省钱快报,no location,male,Lv.41,94,145031,33104,2019-01-11 11:52:00,2019-03-20 08:53:50,feed,天猫国际【预告：1月13日0点开启，天猫国际年货合家欢，提前抢满￥188减￥100、满￥399减￥40、满￥1199减￥150等大额立减券】13日前1小时爆款折上立减，详情戳：O网页链接（戳不开链'接，点开评'论看教程~）图1：￥1299收Hitachi离子美容仪CM-N48000图2：￥1399收BeatsSol​展开全文c,4327236758446592,2,4,0
129,请与白菜同归于尽,福建厦门,male,Lv.14,258,266154,18324,2019-01-11 11:25:00,2019-03-20 08:53:51,feed,J东的自营3件5折区可以一款东西买3件，小姐妹拼单也可以自己选刚需的各买一件参考配图其中珂润乳霜需要会员开车才是好价O网页链接珂润润浸保湿滋养提亮肤色补水舒缓乳霜40gO网页链接资生堂Shiseido艾杜纱（莎）睫毛打底膏6g/支O网页链接珂润（Curel）​展开全文c,4327231184120691,0,58,12
130,日亚海淘达人,上海,male,Lv.9,228,311,4135,2019-01-11 11:02:00,2019-03-20 08:53:53,feed,发表了博文《升级版Curel珂润身体深层滋润保湿乳霜面霜70g1944日元约122》日亚购买链接推荐理由：珂润家不久前推出的新品，质地就是传统的面霜质地，比之前稍微厚重一些。依旧主打神经酰胺保湿，并且O升级版Curel珂润身体深层滋润保湿乳霜面霜70g1944日元约122,4327224717535090,0,0,0
131,薅羊毛的大队长,福建福州,male,Lv.36,559,624358,4522,2019-01-11 10:37:00,2019-03-20 08:53:55,feed,日本珂润（Curel）润浸保湿滋养提亮肤色补水舒缓乳霜40g，plus会员216元O网页链接日本进口资生堂Shiseido艾杜纱（莎）睫毛打底膏6g/支防水纤长卷翘不晕染，¥89.00O网页链接凑单O网页链接参与3件5折，各拍一件结算174.5元，折合面霜120，睫毛膏50,4327212553109685,0,8,6
132,杀死一只瓜瓜,其他,female,Lv.4,18,27,77,2019-01-11 09:48:00,2019-03-20 08:53:57,feed,fab这个味道真的是一言难尽啊之前吐槽curel有一种化学试剂的味道我误会他了fab是毒气攻击啊～～～​,4327208669974755,0,0,0
