,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
18,保定市场监管,no location,female,Lv.28,186,1418,5002,2019-01-30 10:29:00,2019-03-20 04:23:41,feed,【国家药监局一纸禁令带来市场震动：“药妆”称谓大面积消失】1月10日，国家药监局化妆品监管司发布《化妆品监督管理常见问题解答》，再次明确我国对于“药妆”“医学护肤品”“药妆品”概念的监管态度——即以化妆品名义注册或备案的产品，宣称“药妆”“医学护肤品”等“药妆品”概念的，均属于违​展开全文c,4334108135734623,0,0, 2
19,狐千寻,江苏,female,Lv.15,343,258,6420,2019-01-30 07:28:00,2019-03-20 04:24:03,feed,日本Curel珂润洗面奶润浸温和保湿敏感肌泡沫氨基酸洁面乳150mlcurel珂润泡沫洗面奶弱酸性无香料无着色敏感肌可用！[愉快]超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮O网页链接​,4334062543794372,0,0,0
20,狐千寻,江苏,female,Lv.15,343,258,6420,2019-01-30 07:22:00,2019-03-20 04:29:43,feed,日本Curel珂润保湿水乳套装敏感肌干燥肌护肤品化妆水2号保湿型保湿乳液日本•珂润（Curel）干燥敏感肌保湿水乳。珂润保湿化妆水、保湿乳液，解救肌肤的干燥、饥渴状态！扭转肌龄，让你恢复少女般晶莹剔透！O网页链接​,4334061163913209,0,0,0
21,孙孙3022,北京朝阳区,female,Lv.30,343,319,1140,2019-01-30 00:22:00,2019-03-20 04:29:45,feed,curel珂润卸妆油！大写的好用！尤其是用很多油类卸妆产品会长痘的同学！一定要试试看！不长痘！不长痘！不长痘！不用洗面奶再洗一遍脸也不起痘！话说curel珂润家的卸妆啫喱简直无人不知无人不晓啊，我也回购过好几次！喜欢当然是喜欢的，但是严格说来，珂润的卸妆啫喱卸妆力一般而且刚上脸有点拉扯皮​展开全文c,4333955341547109,0,2,0
22,口红试色,北京东城区,female,Lv.9,63,310991,1899,2019-01-29 21:28:00,2019-03-20 04:29:49,feed,★･日本curel珂润保湿泡沫洗面奶150ml长期自用洁面产品～推荐给敏感肌们，弱酸性，无香料，超丰富细腻的泡沫，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐​,4333911616751848,0,0,0
23,口红种草,香港中西区,female,Lv.32,128,728019,3110,2019-01-29 21:28:00,2019-03-20 04:29:51,feed,★･日本curel珂润保湿泡沫洗面奶150ml长期自用洁面产品～推荐给敏感肌们，弱酸性，无香料，超丰富细腻的泡沫，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐​,4333911615997352,0,0, 1
24,我是孙大人哈,上海虹口区,female,Lv.40,543,12559,10046,2019-01-29 18:36:00,2019-03-20 04:29:56,feed,花王泡泡染到了一些curel获奖面霜也到了几瓶还有一些杂七杂八​,4333868259454437,0,0,0
25,123美妆店官博,no location,female,Lv.48,2641,54681,58803,2019-01-29 16:32:00,2019-03-20 04:29:59,feed,🛒┆日本🇯🇵Curel珂润面霜平价但是贵妇都夸好的面霜。成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，适合换季，便宜又好用的面霜，保湿性超好​,4333837020457023,0,0,0
26,茹茹酱靠谱日本代购,其他,female,Lv.46,618,10965,22246,2019-01-29 12:54:00,2019-03-20 04:30:06,feed,#日代推荐##靠谱日代#「现货」花王Curel丰盈泡沫洁面乳💰75一瓶。换季的时候，泛红、脱皮问题蠢蠢欲动，洗面时要加倍小心！花王Curel丰盈泡沫洁面乳很适合换季时用，采用防敏感配方，无香料、色素、酒精，蕴含温和洁净成分，能彻底洁净同时保湿，不会对肌肤造成负担。它能瞬间形成细滑丰盈泡沫，用​展开全文c,4333782171051704,1,0,0
27,傲娇女王Coco,江苏常州,female,Lv.14,442,79,195,2019-01-29 11:27:00,2019-03-20 04:30:09,feed,10.Curel洗颜泡泡，好喜欢，一直回购11.珍贵水，二次清洁用，没什么味道，随便用用12.至本精华露，过敏的时候用13.舒适达全效牙膏，绿色的比较喜欢，这个黄色的膏体有点硬14.莱伯妮蓝水，好喜欢，味道好闻，又滋润，就是贵15.hr绿宝瓶小样，一直用16.瑰伯翠玫瑰护手霜17.cpb眼霜，滋润好闻好推​展开全文c,4333760252363006,0,0,0
28,墩布挖白菜,no location,female,Lv.48,886,560080,238669,2019-01-29 11:23:00,2019-03-20 04:30:13,feed,ROHTO乐敦MelanoCC高渗透美白化妆水喷雾100g100，3件5折，199-50，4瓶实付172.4含税，约合一瓶43O网页链接Biore碧柔Athlizm防护乳液SPF50SPA++++65ml128O网页链接Curel日本珂润润浸温和滋润保湿化妆水220ml68，3件7折，5件叠加199减30，实付234.65含税，​展开全文c,4333759278922987,1,1, 11
29,藍茶餃,香港,female,Lv.14,1957,449,100,2019-01-29 11:17:00,2019-03-20 04:30:16,feed,#饺子的空瓶#Curel珂润面霜40g*1质地柔润轻薄白色微透无香味个人觉得适合春秋季节的干皮吧冬天单单用它做保湿顶不住大风我的脸还是会觉得干燥易发红但跟妆的话确实还不错因为我后续会用滋润的妆前由于质地很舒服无负担我用了一个月多吧就空瓶了-190129空-回购率：80%（性价比还可以属​展开全文c,4333757915615004,0,0, 1
30,买个便宜货网,no location,male,Lv.48,222,68576,303250,2019-01-29 11:13:00,2019-03-20 04:30:19,feed,#买个便宜货#珂润（Curel）润浸保湿护体乳液220ml*5件（分享自@买个便宜货网）￥235O网页链接​,4333756913467478,0,0,0
31,白菜哦网,no location,male,Lv.38,74,14321,206384,2019-01-29 11:10:00,2019-03-20 04:30:23,feed,Curel珂润润浸保湿护体乳液220ml*5件￥234.65元含税包邮新低46.93元/件（双重优惠）|目前海囤全球售价￥68，参与3件7折活动，价格下还可领199-30优惠券，下单5件实付￥234.65元含税包邮，合46.93元/件，新低好价，其他渠道售价￥99。Curel�O网页链接​,4333755965571717,0,0,0
32,泡泡用完了什么,广东深圳,female,Lv.3,1,20,83,2019-01-29 08:45:00,2019-03-20 04:30:26,feed,Curel浸润保湿温和防晒乳SPF50+PA+++冬天擦脖子用的，成膜很慢或者说不怎么成膜十几分钟还能感受到油腻腻纯物理防晒可以安心不补涂但是这个我不是很喜欢不会回购。​,4333719705506679,0,0,0
33,开始从零起步,广东广州,female,Lv.8,93,57,1291,2019-01-29 06:02:00,2019-03-20 04:30:28,feed,【直营】日本花王Curel珂润进口润浸保湿柔和乳液补水润肤乳120ml【直营】日本花王Curel珂润进口润浸保湿柔和乳液补水润肤乳120ml​,4333678643201006,0,0,0
34,ClaudineLauren,香港其他,female,Lv.4,35,20,59,2019-01-16 20:41:00,2019-03-20 04:30:31,feed,//@珡珡頭:被种了一些草想买curel卸妆油等//@Lucy-JL:看到了我爱的玉泽,4333600503560003,0,0,0
35,用户647706477035390,其他,male,Lv.3,41,1,29,2019-01-28 23:49:00,2019-03-20 04:30:35,feed,【检测38款沐浴露47项检测全部合格312位评测官亲测成分安全泡沫丰富肤感润滑无香味】日本珂润（Curel）润浸保湿沐浴液420ml，【检测38款沐浴露47项检测全部合格312位评测官亲测成分安全泡沫丰富肤感润滑无香味】日本珂润（Curel）润浸保湿沐浴液420mlO网页链接​,4333584589956315,0,0,0
36,冬莞仔,湖南长沙,male,Lv.14,422,189,76,2019-01-28 22:01:00,2019-03-20 04:30:38,feed,说下最近爱用吧three的卸妆油是我用过这么多卸妆油最好用的涂上立马就能感觉眉毛眼影什么都掉了然后乳化很快洗完脸不会有油腻感我一般出门前化妆会贴面膜所以晚上入睡前就不会再贴这时候我会用curel的面霜涂厚厚一层类似于睡眠面膜的用法（它真的很便宜）第二天起来皮肤保湿很好ipsa的洗​展开全文c,4333557516795859,0,0,0
37,买July买,海外,female,Lv.36,735,275,1688,2019-01-28 21:44:00,2019-03-20 04:30:41,feed,去日本一定不能错过的那些药妆店对女孩来说去日本旅行，除了看美景，享美食，最重要的就是买买买了。而药妆店就是最佳去处啦。下面分享几个我自己去过，并且体验下来觉得非常棒的几家药妆店1松本清🌟🌟🌟🌟♥️日本连锁店较多的一家药妆店，消费方便，可以使用银联卡甚至支付​展开全文c,4333553170918898,0,2,0
38,松本清matsumotokiyoshi,no location,female,Lv.2,13,148469,516,2019-01-28 18:00:00,2019-03-20 04:30:44,feed,【内有优惠券】不贵又体面，这波送礼操作打满分！马上就要进入春节假期了，小伙伴们是不是已经按捺不住出游的热情了呢？春节长假来日本旅行，带什么礼物给闺蜜和至亲是很多小伙伴都会烦恼的问题，既要有特色又要实用，既不能太贵（心疼银子），也不能太便宜（感觉掉价）……如果礼物是送给女性的，小​展开全文c,4333496765729598,1,1, 4
39,西柚子Crazy,其他,female,Lv.44,636,62906,2420,2019-01-28 16:33:00,2019-03-20 04:30:47,feed,兰蔻塑颜紧致焕白霜，好用！专柜乳霜里性价比很高👍中高浓度玻色因抗老、美白（霜加了377美白）修复紧致。用curel面霜修复的差不多后换了它（敏感超泛红期间不适合）兰蔻小黑瓶实在无感，菁纯系列乳液味道太浓用两次就收起来了，还是它好！雪花霜质地一点就好推开，我冬季中偏干，一个小黑瓶打底（​展开全文c,4333474922348475,2,27, 35
40,leilayoungice炎色,江苏苏州,female,Lv.37,726,1505,11215,2019-01-25 10:00:00,2019-03-20 04:32:57,feed,祝愿自己新年出的书好卖《只在梦里访问的少女》@Curel珂润,4333474087903308,0,0,0
41,珡珡頭,上海,female,Lv.34,432,348,198,2019-01-16 20:41:00,2019-03-20 04:33:18,feed,被种了一些草想买curel卸妆油等//@Lucy-JL:看到了我爱的玉泽,4333473453874546,1,0, 1
42,一团毛茸茸w,浙江杭州,female,Lv.14,243,124,891,2019-01-28 16:25:00,2019-03-20 04:33:36,feed,如果这都不算爱~~#花王curel珂润保湿补水面霜#​,4333473000504683,0,4, 1
43,冰茶贰点零,北京东城区,female,Lv.39,750,14349,2228,2019-01-28 16:13:00,2019-03-20 04:33:56,feed,2018年度爱用：卸妆：一百年不动摇的softymo粉瓶洁面：vanicream、ren玫瑰洁面水：暂缺喷雾：大葡萄精华：neostrata果酸精华眼霜：兰蔻菁纯霜/乳液：curel面霜、理肤泉特安清爽版防晒：资生堂专科perfectuvmilk（夏）、exlir银管（冬）头发：康如干法喷雾、黑吕洗发水、旧版欧莱雅精油润养​展开全文c,4333469913865410,15,37, 105
44,猫七殿下的铺子,其他,male,Lv.4,44,25,37,2019-01-28 15:58:00,2019-03-20 04:34:17,feed,【花王curel珂润保湿泡沫洗面奶150ml99💰】弱酸性无香料无着色敏感肌可用！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净​展开全文c,4333466205910844,0,0,0
45,爱美就不丑,广东惠州,female,Lv.19,307,580,1156,2019-01-28 14:53:00,2019-03-20 04:34:27,feed,【补水保湿，选对面霜很关键】秋冬季节不能只关注补水，保湿也是非常重要的。因为如果只补水、不锁水，那就相当于在做无用功了。在护肤品中，锁水性能最好的就是面霜了。作为一个干皮来说，秋冬季节就更加离不开面霜了。这款面霜用起来真的超润的，虽然很保湿，但是涂抹起来也并不会感觉很厚重，上脸超​展开全文c,4333449735640496,0,0,0
46,唐鸿椿Helen,贵州贵阳,female,Lv.14,515,261,6474,2015-11-06 17:37:00,2019-03-20 04:34:45,feed,//@饭饭饭饭哒:#饭の功课#最近很喜欢curel啊~~买了洁面和爽肤水，现在长草面霜和卸妆蜜了！//@露酱酱酱酱酱:干皮-护肤、Curel珂润,4333428784480302,0,0,0
47,根正苗红的小陈同学,其他,male,Lv.14,150,35,128,2019-01-28 11:14:00,2019-03-20 04:35:06,feed,原价出珂润curel卸妆油香港莎莎买来带小票没看清买错了原价出掉深圳市内面交自提均可2深圳​,4333394743411089,0,0,0
48,一亩黄花菜,海外澳大利亚,female,Lv.38,854,1381,1487,2019-01-27 21:35:00,2019-03-20 04:35:24,feed,图1-5好用推荐系列！雅诗敦喷雾，喷头细补水快！curel推荐，果然是便宜舒服滋润！美白精华使用感很好，enzo的水滋润度高，较粘稠，配合drsebagh的玻尿酸精华不错！ctstonedrose浅色唇日常无压力，滋润好看！图6-7难用，薇诺娜新品喷头吐槽无力，欧莱雅一如既往的重香精，小资护手霜不便宜还不滋润​展开全文c,4333188471452823,0,2, 2
49,Z佛系美妆小博主,海外,female,Lv.9,595,20645,1906,2019-01-27 20:46:00,2019-03-20 04:35:44,feed,curel珂润保湿泡沫洗面奶推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐​,4333176208344148,0,0,0
50,美悦日韩美妆代购店,北京,female,Lv.4,76,23742,792,2019-01-27 18:05:00,2019-03-20 04:36:05,feed,Curel珂润高保湿面霜40g日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。性敏感肌专用‼️​展开全文c,4333135640840675,0,0,0
51,哆啦糖香港代购,广东,female,Lv.38,627,13573,10402,2019-01-27 15:22:00,2019-03-20 04:36:23,feed,今天最后一天发货‼️‼️‼️💵170包邮怪不得珂润面霜最近这么火！它拿下17年cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜40g.花王旗下的珂润，为敏感干燥肌而生的品牌。...​,4333094754448422,0,0,0
52,日妆韩妆批发代购敷尔佳欧美香港,广东,male,Lv.39,646,794578,5287,2019-01-27 14:40:00,2019-03-20 04:36:44,feed,curel珂润泡沫洗面奶150ml敏感肌孕妇都可以用！洗完不紧绷，珂润这个牌子以温和无刺激为名，清洁力和补水度都超强！！​,4333084084563109,0,1, 2
53,一枚靠谱的代购小仙女,其他,female,Lv.23,290,4650,4351,2019-01-27 11:58:00,2019-03-20 04:37:05,feed,💞现货秒发日本Curel珂润保湿滋养面霜40g🍒日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄...​,4333043487174818,0,0,0
54,一枚靠谱的代购小仙女,其他,female,Lv.23,290,4650,4351,2019-01-27 11:57:00,2019-03-20 04:37:26,feed,💞现货一套日本CUREL珂润系列水乳是日本花王旗下专为敏感肌设计的品牌，弱酸性配方滋润保护肌肤，能让皮肤高保湿，同时无刺激皮肤，365日天天调理，让保湿因子深入到皮下角质层，增强对外部环境对皮肤的刺激。清雅的香味，无色素，无刺激，让皮肤保持最佳状态，l​,4333043181916438,0,0,0
55,小鱼是日本人肉代购,上海黄浦区,female,Lv.38,89,707,14335,2019-01-27 10:41:00,2019-03-20 04:37:47,feed,现货❤️珂润面霜真的很不错👍毕竟它拿下17年cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～​,4333023904043197,0,0,0
56,永远的_MickeyR,天津和平区,female,Lv.41,4955,1183,14028,2019-01-25 10:00:00,2019-03-20 04:38:08,feed,2019年3月自己的🐷👶就要出生了🐣，希望她聪明健康，也希望自己能恢复如初，做一个有责任有爱心的称职的宝妈，周围的同学也有两个要生宝宝啦，希望大家2019一切顺心，心想事成@Curel珂润,4333010448706053,0,0,0
57,羽亦秋之季未來旅遊達人,香港,female,Lv.36,1157,578,11406,2019-01-27 00:28:00,2019-03-20 04:38:28,feed,2019/1/26收到curel送既試用裝😍😍，冬天用就正😍😍​,4332869780023306,0,0,0
58,女闲人的猫,其他,female,Lv.43,2309,13596,2798,2019-01-26 21:18:00,2019-03-20 04:38:49,feed,空瓶记丨HabaGlotion用掉无数瓶了。通过重复拍叠5次，再趁未干叠加HabaSQ油和Curel面霜，可让敏感沙漠肌一整天都不干燥不泛红，安心度过冬日。这搭配推荐过给很多人，都赞不绝口并纷纷回购。但近两年太懒不再这么操作，直接当二洁和晨洁擦一擦，简单舒服快速补个水。但如此一来便有很多替代品，它​展开全文c,4332821957126813,2,16, 11
59,源一生一世爱你,其他,female,Lv.9,49,27,101,2019-01-26 20:09:00,2019-03-20 04:39:10,feed,个人觉得curel的洗面奶真心不好用用了之后脸上竟然有刺激感我还是继续安利丝塔芙的吧​,4332804466535959,0,2,0
60,闻寶寶寶,上海普陀区,female,Lv.39,1023,682,4399,2019-01-26 19:45:00,2019-03-20 04:42:02,feed,#2018年12月空瓶记#1⃣️旁氏POND'S樱粉亮泽洁面泡泡150ml*2去年双11的囤货，连用完了2瓶，我感觉这个跟多芬泡泡洁面差不多，却比多芬多了可以卸妆的功能，但我还是偏向多芬多一点，感觉多芬的泡泡更加绵密一点，下次还是会回购多芬（tb天猫旗舰店）2⃣️eauprecieuse珍贵水375ml我是混油皮很容​展开全文c,4332798468725414,0,0,0
61,不停奔跑的兔兔,其他,female,Lv.4,65,99,95,2019-01-26 19:43:00,2019-03-20 04:42:07,feed,100个空瓶挑战23/100珂润Curel润浸保湿3号化妆水150ml没有香味，质地稀薄，保湿效果好，使用期间皮肤状态稳定。会回购。​,4332798128537827,0,0, 1
62,橙子小煦,安徽合肥,female,Lv.30,377,290,1352,2019-01-26 19:04:00,2019-03-20 04:42:10,feed,新年愿望就是家人身体健康，平平安安~@Curel珂润​,4332788205263841,1,2, 4
63,章超同学,内蒙古,male,Lv.30,633,208,882,2019-01-26 18:02:00,2019-03-20 04:42:13,feed,珂润没有那种集空瓶换新的活动吗🙈🙈🙈@Curel珂润​,4332772497350315,0,7, 2
64,Trocob001,其他,female,Lv.9,78,21,499,2018-11-17 22:06:00,2019-03-20 04:42:15,feed,Curel,4332766528941972,0,0,0
65,大头针日本购,no location,female,Lv.42,540,48057,9816,2019-01-26 16:58:00,2019-03-20 04:42:19,feed,#好肌肤从清洁开始#Curel珂润敏感肌专用的保湿泡沫洗面奶，蕴含温和清洁成分，不会对肌肤造成负担轻轻搓揉瞬间形成细滑轻盈泡沫，含有独特的润浸保湿Ceramido神经酰胺机能成分，保护肌肤免遭外部刺激影响，洗完一点都没有干燥紧绷的感觉，非常好用哦～​,4332756500682923,0,0, 1
66,全网最大号锦鲤,浙江宁波,female,Lv.9,1259,1314,1115,2019-01-25 10:00:00,2019-03-20 04:42:22,feed,@Curel珂润祝珂润越来越好，祝大家猪🐷事顺利。,4332748757683225,0,0,0
67,容膜膜台湾代购,台湾,female,Lv.14,213,1763,2610,2019-01-26 16:26:00,2019-03-20 04:42:26,feed,curel面霜补货到了sk2妆前底霜最后一批卖完就没货了，这款会换成管状隔离霜，老款超好用！​,4332748376886517,0,0, 1
68,1214days,辽宁,female,Lv.14,1301,284,1138,2019-01-26 15:29:00,2019-03-20 04:42:29,feed,希望我爱的和爱我的都能平安喜乐，猪年吉祥安康。@Curel珂润​,4332734119344792,0,0,0
69,1214days,辽宁,female,Lv.14,1301,284,1138,2019-01-25 10:00:00,2019-03-20 04:42:31,feed,@Curel珂润猪年行大运,4332733688315958,0,0,0
