,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
27,小孩的糖_,其他,female,Lv.4,28,16,31,2019-01-14 21:16:00,2019-03-20 11:53:01,feed,#芙丽芳丝洗面奶#第一个让我快光瓶的洗面奶，现在发现竟然是致痘的元凶，似乎错怪ipsa流金水了…用了一段时间流金水停用freeplus洗面奶后的实感​,4328472853706845,0,7, 2
28,毛毛北海道日本代购,海外日本,female,Lv.48,1341,224319,104538,2019-01-14 19:28:00,2019-03-20 11:53:21,feed,给大家推荐一下喷雾化妆水的妙用，最近很偶然的听到两个化妆很好的人同时教授了这个技巧，并且自己用了一周了，很不错，所以来给大家分享下。在化完妆后，喷一下喷雾化妆水，不仅有定妆的效果，还更有保湿，阻隔脏的空气进入到毛孔中的效果。嘿嘿快来试一试吧，正好，我也来卖卖我家的freeplus芙丽​展开全文c,4328445620162066,2,5, 3
29,靠谱的熊姐,天津,female,Lv.4,23,22,55,2019-01-14 18:31:00,2019-03-20 11:53:43,feed,freeplus泡沫洁面已空瓶虽然芙丽芳丝家管状的洗面奶最有名，但是我还是更喜欢这款！用作晨洁清洁力适中，不假滑，不拔干，不紧绷，泡沫比较实，味道比较自然。按压泵头就可以出泡泡，省去了打泡的时间，实在是懒人必备神器！​​​,4328431149582541,0,0,0
30,freeplus芙丽芳丝官方旗舰店,no location,female,Lv.4,42,770,176,2019-01-14 17:55:00,2019-03-20 11:54:00,feed,锵锵锵！2019年货节盛惠开启！芳糖们赶紧来囤年货啦~过年走亲访友，送什么好呢？小芙携9大年货星品清单给大家拜早年啦~氨基酸系洗颜双星套组，洗颜净润省时；freeplusx田馥甄Liveinlife限定礼盒，水润温暖新春，加享温暖帽子围巾哦~过年送芙礼，新年有“芙”气~快快抢购吧~O网页链接​,4328422182386772,0,0,0
31,咩咩羊的杨,浙江杭州,female,Lv.32,1570,317,1105,2019-01-14 17:24:00,2019-03-20 11:54:22,feed,@再见野鼬鼠freeplus@马戏团买买买买来送人的，之前买过一次，很喜欢他家的洗面奶，这回买了一套送人，自己留了水前精华，还没用​,4328414485452798,1,0,0
32,待月荒原里,其他,female,Lv.9,975,46,8420,2019-01-14 16:48:00,2019-03-20 11:54:43,feed,把freeplusmildcleaner当洗面奶用完了才发现不对劲啊艹​,4328405434193849,0,5, 1
33,doge团,海外美国,female,Lv.48,100,131906,47030,2017-02-21 10:01:00,2019-03-20 11:55:03,feed,【20点】【图2-freeplus洁面乳】【图3-freeplus保湿修复水】【图4-freeplus保湿修护乳】【图6—freeplus卸妆油】【图7-freeplus面霜】今晚有正装和中小样哦。,4328380839591609,0,0,0
34,doge团,海外美国,female,Lv.48,100,131906,47030,2018-09-07 12:16:00,2019-03-20 11:55:18,feed,【20点】【图1—freeplus卸妆油小样】严格选取不给肌肤添加负担的优质而低刺激的原料，触感清爽。,4328380440399799,0,0,0
35,doge团,海外美国,female,Lv.48,100,131906,47030,2015-01-27 22:17:00,2019-03-20 11:55:40,feed,【20点】【freeplus卸妆油小样】配合精制提炼的油分与保湿成分，保护易干燥肌肤，打造健康角质层。,4328380037785863,0,0,0
36,doge团,海外美国,female,Lv.48,100,131906,47030,2018-09-12 22:55:00,2019-03-20 11:55:58,feed,【20点】【freeplus保湿面霜小样】超级滋润！超级好吸收！,4328379308144672,0,0,0
37,doge团,海外美国,female,Lv.48,100,131906,47030,2018-10-26 15:43:00,2019-03-20 11:56:18,feed,【20点】【freeplus乳液】延展性和流动性很好哦，滋润不黏腻。,4328378813178786,0,0,0
38,doge团,海外美国,female,Lv.48,100,131906,47030,2018-06-23 13:28:00,2019-03-20 11:58:47,feed,【20点】【freeplus深水】冬天就需要比较滋润的水哦。,4328378317804073,0,0,0
39,doge团,海外美国,female,Lv.48,100,131906,47030,2017-04-05 19:02:00,2019-03-20 11:59:04,feed,【20点】【freeplus化妆水】原po主觉得freeplus的补水效果是她用过的水里最好的哦。,4328377924239603,0,0,0
40,doge团,海外美国,female,Lv.48,100,131906,47030,2018-11-22 00:54:00,2019-03-20 11:59:24,feed,【20点】【freeplus洗面奶】一款没有缺点的洗面奶。,4328377298965542,0,0,0
41,doge团,海外美国,female,Lv.48,100,131906,47030,2016-07-01 12:23:00,2019-03-20 11:59:42,feed,【20点】【freeplus洗面奶】非常温和的氨基酸洗面奶。,4328376808163344,0,0,0
42,英日小卖部,海外日本,female,Lv.45,554,6496,5298,2019-01-09 11:29:00,2019-03-20 11:59:55,feed,freeplus在图7～上新89！送7g中样！买一送一，拍二送二！！真的很划算啦,4328375760003584,0,1, 2
43,二二得思栗,其他,female,Lv.22,87,102,8350,2019-01-13 21:20:00,2019-03-20 12:00:17,feed,freeplus洗面奶是真得好用，用完又买了一瓶,4328367454526023,0,0,0
44,漫漫香港代购小铺,香港油尖旺区,female,Lv.48,441,14631,28012,2019-01-14 13:32:00,2019-03-20 12:00:36,feed,💰158/支，🔺网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。日本freeplus芙丽芳丝的洗面奶，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！2香港特别行政区·尖沙咀​,4328355941729550,0,0,0
45,Anby_MAX,广东东莞,female,Lv.4,202,36,413,2019-01-14 12:48:00,2019-03-20 12:00:54,feed,"论女孩子的钱都是怎么没的经过多次成分考察，和用户评价收集终于入手了ipsa,Fancl,Freeplus的产品​",4328344864016168,0,3,0
46,田馥甄bot,北京海淀区,male,Lv.24,338,832,21999,2018-12-25 20:01:00,2019-03-20 12:01:17,feed,#和田馥甄一起走下去#天上死去的星星依舊在夜空閃亮₅₂₀//@帮我画一只羊:恭喜@日常O_o等3名用户获得【freeplus中样套装和田馥甄独奏者相框】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台,4328333489395467,0,0,0
47,你好呀马里奥,湖北武汉,female,Lv.9,265,141,619,2019-01-14 12:02:00,2019-03-20 12:01:35,feed,记录一个routinefreeplus洗面奶+倩碧2号水+菌菇水+水磁场眼霜+倩碧黄油无油+小白瓶下个秋冬还是你！​,4328333438998323,0,0,0
48,萌齐齐1990,海外日本,female,Lv.14,177,79,509,2019-01-14 11:58:00,2019-03-20 12:02:56,feed,Q酱🇯🇵freeplus芙丽芳丝氨基酸洗面奶100g孕妇敏感肌可用！超多人推荐的洗面奶！完全没有皂基的纯氨基酸洁面O网页链接洁面#​,4328332402936559,0,0,0
49,外来星购物中心,四川成都,male,Lv.9,243,15,3509,2019-01-14 11:14:00,2019-03-20 12:03:01,feed,#双11不差钱#，我在闲鱼发布了【35包邮正品日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4328321254558957,0,0,0
50,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-14 11:10:00,2019-03-20 12:03:06,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4328320315652086,0,0,0
51,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-14 11:10:00,2019-03-20 12:05:25,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4328320281863903,0,0,0
52,vicky香港美妆店,no location,female,Lv.48,492,52370,19906,2019-01-14 10:39:00,2019-03-20 12:05:29,feed,freeplus氨基酸洗面膏99一支滋润水乳268一套​,4328312572160494,0,0,0
53,漂亮妹妹DU,河北,female,Lv.14,251,271,620,2019-01-09 21:36:00,2019-03-20 12:05:35,feed,我参与了@天猫国际发起的投票【大学生爱买的进口商品top榜】，我投给了“Freeplus深层洗面奶”这个选项。你也快来表态吧~,4328294243743253,0,0,0
54,一君拼,其他,female,Lv.32,248,9214,562,2019-01-14 00:51:00,2019-03-20 12:05:40,feed,【年货节～1月14日晚八点上新】O网页链接赶着快递停运前来囤货～参加满减200-10这次上的都是可爱的、厉害的好东西～关注我➕转发，@一位好友，1月25日抽两个人送HAHA签名面膜一盒^_^🌟品牌年终特惠系列：1、​展开全文c,4328164589049206,50,51, 17
55,马夫人的保养秘籍,广东广州,female,Lv.9,107,168,1737,2019-01-14 00:15:00,2019-03-20 12:05:43,feed,✦：芙丽芳丝洁面乳✦：孕妇🉑️用的保湿洁面网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。🇯🇵freeplus芙丽芳丝的洗面奶！超缺货，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。...​,4328155471248697,0,0,0
56,Reberkah小R,浙江杭州,female,Lv.14,27,92,240,2019-01-13 23:57:00,2019-03-20 12:05:48,feed,偶尔当肥仔还是很快乐的呀。虽然，饥饿能把你刻画成想要的样子。但是，长时间饥饿还是很痛苦的事。今天晚上用freeplus洗脸的时候，竟然还有刺痛感。我的天，这可是最温和的洗面奶。严重怀疑我之前长痘的原因是皮肤屏障破损。好吧，以后还是少用洗面奶刷酸也开始刺痛。这可肿么办皮​展开全文c,4328150958113372,0,4,0
57,净晓尘,其他,female,Lv.9,207,125,636,2019-01-13 23:16:00,2019-03-20 12:05:54,feed,忍着那股酸臭味，用完了三管freeplus的洗面奶，就算口碑再好，再有更多人安利，我也不用了​,4328140699064351,0,1,0
58,东菇凉小铺,浙江杭州,female,Lv.4,48,28,43,2019-01-13 23:13:00,2019-03-20 12:07:09,feed,万年敏感肌，用到不适合的洗完脸立刻起红点，在挑选洗面奶尽量选择氨基酸类的，更加温和不会刺激皮肤。这次特地挑了几款比较热门的重点给你们做评测。#【温和不刺激】日本Freeplus芙丽芳丝洗面奶100gO网页链接1️⃣科士威羊奶洗面奶，超级冷门的牌子，马来西亚出品。啫喱质地比较稀，味​展开全文c,4328139939292010,0,0,0
59,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-13 21:54:00,2019-03-20 12:07:12,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4328119840288159,0,0,0
60,急躁少女御馔津,江苏,female,Lv.39,135,194,1025,2019-01-13 21:28:00,2019-03-20 12:07:15,feed,#张红雷的精致生活#理肤泉洗面奶用完啦。用过百雀羚，freeplus，旁氏，珂润，依泉，多芬。freeplus适中型，旁氏廉价型，珂润晨洁型，理肤泉控油最棒，依泉次之。多芬...还是别搞洗面奶了。​,4328113368263212,0,0,0
61,化妆的草泥马,海外美国,female,Lv.46,717,530437,6390,2019-01-13 21:20:00,2019-03-20 12:07:19,feed,留言你的❤️用品，喊停选2位寄freeplus洗面奶！来交年终作业【2018年度美妆护肤爱用品】都是陪伴我整整一年的好物，一共22样！！今年我大概买了300+件美妆品，用下来筛选、割爱掉好几十种，最后留下一份用完空瓶、真心不错的好物。和大家一起shareshare美少马推荐​,4328111463827803,331,574, 622
62,甘蔗的小蝴蝶,浙江温州,female,Lv.40,440,2362,3250,2019-01-13 21:06:00,2019-03-20 12:07:24,feed,#蝴蝶现货#Freeplus芙丽芳丝净润氨基酸洗面奶100g，不含皂基，温和、洗的干净，特别好用，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方，泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然汉方植物精华，补充肌肤水分，痘肌、敏感肌非常适用。无限回​展开全文c,4328107756260029,0,0,0
63,Cci_Hong,广东深圳,female,Lv.39,250,471,3616,2019-01-13 19:18:00,2019-03-20 12:07:28,feed,下午匆匆一逛囤了freeplus因为打折2深圳·前海​,4328080648033581,0,0,0
64,Sawashin,海外,female,Lv.33,116,239,471,2019-01-13 18:39:00,2019-03-20 12:07:31,feed,#Freeplus芙丽芳丝#最喜欢用的一支洗面奶​,4328070980127911,0,0,0
65,妞妞妞麻麻麻,其他,female,Lv.9,272,550,418,2019-01-13 17:39:00,2019-03-20 12:07:35,feed,日本freeplus芙丽芳丝套装水乳2件套补水保湿化妆品包邮这次不行可以淘宝跨店满减的活动。还有1:1配送品牌中样！！很划算哦。日本freeplus芙丽芳丝套装水乳2件套补水保湿化妆品包邮​,4328055764027693,0,0, 1
66,maomao33696,其他,female,Lv.4,12,8,40,2019-01-13 17:22:00,2019-03-20 12:07:39,feed,现货【热卖日本直购Freeplus芙丽芳丝净润洗面霜100g氨基酸洗面奶洁面乳】【现价】168.00元进店收藏该宝贝，联系客服有惊喜哦！热卖日本直购Freeplus芙丽芳丝净润洗面霜100g氨基酸洗面奶洁面乳​,4328051498553732,0,0,0
67,吃不饱的三水,陕西西安,female,Lv.23,1810,17367,806,2019-01-13 16:48:00,2019-03-20 12:07:44,feed,#大海今天钱没白花#*「芙丽芳丝洁面乳」🧂⚪️本人干皮，经常化妆，需要清洁力度大且用完不紧绷的洁面乳🍾▹成分🌾：不含防腐剂、香料、色素、酒精、矿物油等对皮肤有伤害的成分▹使用方法🥣：先把脸和起泡网打湿，挤一粒黄豆大小的洁面乳到起泡中揉搓把泡沫抹在脸上转圈揉搓按摩→​展开全文c,4328042853612074,6,48, 14
68,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-13 14:26:00,2019-03-20 12:07:46,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4328007117805098,0,0,0
69,SNH48-嘉兴路狐,海外,male,Lv.48,3700,9918,35839,2019-01-13 14:00:00,2019-03-20 12:07:50,feed,"微信sanweihuli1983衰败城市樱桃南瓜南瓜迷你都现货，洗面奶现货，su:m37,whoo，碧欧泉，兰芝，freeplus，芭妮兰，伊索香芹籽有油精华，科颜氏高保湿，悦木之源，iope神仙水。香奈儿护手霜，欧缇丽葡萄籽精华，德菲紫苏水，兰芝唇膜，stlia高光水蜜桃，#狐狸先生韩妆代购#",4328006899915495,0,0,0
70,嘿我是一颗土豆呀,海外,female,Lv.14,103,99,692,2019-01-13 14:17:00,2019-03-20 12:07:54,feed,搬家丢东西脸部洗护fancl洁颜粉：用起来有点小麻烦洗的还算干净时间短已过期sukin洗面乳感觉不是洗的特别干净已过期菊正宗洗面奶洗的干净不紧绷酒糟味（不是特别喜欢cetaphil太温和感觉不适合我这样的油皮freeplus卸妆乳卸的不干净没用完已过期兰蔻面部磨砂磨砂太少没有达​展开全文c,4328004810823040,0,0,0
71,Yuuuuu子,其他,female,Lv.4,25,31,33,2019-01-13 13:25:00,2019-03-20 12:07:58,feed,🤗薇诺娜泡沫洁面种草一开始是因为手头的freeplus用完了换的这款，医美过后不适合清洁力太强的洗面奶，所以这款在经过我回家没带这瓶，然后用的其他的之后，我才深刻体会它的好，泡沫上脸非常舒适，不需要自己再费劲去起泡，洗完也不会因为医美以后皮肤敏感而造成脸红脸干，清洁力度也是够的，大油​展开全文c,4327991901157750,0,0,0
72,逗逼团大小王,广东广州,female,Lv.14,162,158570,10632,2017-02-21 10:01:00,2019-03-20 12:08:02,feed,freeplus我给大家谈了一个中样团，水+乳+洁面一套15，特别适合过年这段时间不用大包小包背护肤品哈，水乳中样都是最热门的深水深乳（tuan帖里面图错了，大家稍微费神看一下）：O链接｜2019.1.11日代+授权｜venusmarble、isdin、T3吹风机、芙丽芳丝、theordinary等,4327968958332463,0,16, 2
73,丧_甜_,上海徐汇区,female,Lv.35,225,586,551,2019-01-13 11:48:00,2019-03-20 12:08:06,feed,堂堂pola已经被帅用得剩这么点儿了然后跟我说还是喜欢freeplus让我补货​,4327967494385852,0,14,0
74,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-13 11:37:00,2019-03-20 12:08:08,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4327964655694811,0,0,0
75,冰蓝色的风好孩子,河南,female,Lv.4,131,84,3087,2019-01-13 11:31:00,2019-03-20 12:08:12,feed,【网易考拉】Freeplus芙丽芳丝保湿修护柔润化妆水130ml补水保湿润肤水【正品低价】￥139【购买链接】O网页链接​,4327963279352231,0,0,0
76,a一只大羊羊羊,广东深圳,male,Lv.27,458,1390,334,2019-01-13 11:28:00,2019-03-20 12:09:45,feed,freeplus芙丽芳丝洗面奶网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！​,4327962377673430,0,0,0
77,偶di时代,上海黄浦区,male,Lv.14,1670,259,4806,2019-01-09 21:36:00,2019-03-20 12:09:50,feed,@天猫国际发起的投票【大学生爱买的进口商品top榜】，我投给了“Freeplus深层洗面奶”,4327961424996305,0,0,0
