,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
0,睡两觉,其他,female,Lv.33,85,113,135,2019-02-28 22:21:00,2019-03-20 16:43:54,feed,敲！看到有条评论说洗面奶用freeplus，适合油皮，紧接着又看到有人问混油有什么水乳可推荐，底下说倩碧黄油……这两个我都用两次以上了可我是妥妥的干皮[皱眉]​,4344796606842609,0,5,0
1,饼饼炒能说,辽宁,female,Lv.14,226,206,497,2019-02-28 21:44:00,2019-03-20 16:44:14,feed,近物：吐槽！and红榜！我已经不知道我是什么体质了别人敷完全ok的菌菇水我竟然有问题这么温和的水我竟然敏感我太难过了为什么我的脸会泛红呜呜呜上网查了半天我……再看看三天之后还红吗？要是红我……更难受了，我咋成为敏感体质了​展开全文c,4344787349685933,0,2, 5
2,霓虹团Neon,海外,female,Lv.43,560,198190,19992,2018-12-20 20:10:00,2019-03-20 16:44:30,feed,👏freeplus洗面奶温和干净不紧绷88包非偏远👉🏻O网页链接,4344777598619699,1,0, 1
3,霓虹团Neon,海外,female,Lv.43,560,198190,19992,2018-12-20 20:10:00,2019-03-20 16:44:33,feed,freeplus芙丽芳丝氨基酸洁面网红洁面～直接可以拍团贴👉O网页链接,4344776050273568,0,0,0
4,卖高仿口红化妆品香水找大王,广东珠海,female,Lv.28,16,24558,2603,2019-02-28 20:51:00,2019-03-20 16:44:38,feed,🍓68（1/1）正品【freeplus芙丽芳丝洗面奶】孕妇也可用，不含皂基，温和、洗的干净，特别好用‼️日版Freeplus芙丽芳丝净润氨基酸洗面奶100g，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方🌟泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然​展开全文c,4344773860746104,1,0, 1
5,米米米米米兔_,其他,female,Lv.14,36,38,78,2019-02-28 20:35:00,2019-03-20 16:44:40,feed,用回购的数量证明自己有多喜欢~@马戏团买买买@再见野鼬鼠freeplus#二月再见#​,4344769839356985,1,0,0
6,啊啥偷看,广东深圳,female,Lv.32,439,651,295,2019-02-28 20:16:00,2019-03-20 16:44:46,feed,每次%的pop-upkiosk活动我都想参加不止于freeplus还想参加过几天的kate再过几天的咖啡节一个都不想错过kate的老板过来freeplus参加活动的时候就说要和合作没想到这么快然后就发发库存2上海​,4344765124193584,0,1, 5
7,迟到姑娘-,其他,female,Lv.36,375,520,1124,2019-02-28 20:04:00,2019-03-20 16:44:50,feed,#小黄的买买买#💓一月、二月购物记这两个月看起来买得少其实单价贵😂所以这两个月花得比平时多很多！1月养生产品多，2月护肤品为主。p1:百优面霜/注水热水袋/大麦若叶青汁/mikiplum洗脸巾/陶瓷咖啡杯p2:rafra洁面慕斯/红豆薏米粉/猫一味零食/swisse叶绿素/各种颜色的毛线帽p3:acseine防晒/数​展开全文c,4344762020632787,0,10, 7
8,由此岸的摇滚,其他,female,Lv.4,155,38,185,2019-02-28 18:54:00,2019-03-20 16:44:54,feed,给大家推荐一款洗面奶！！freeplus！有点贵但是很好用！​,4344744370700127,0,0, 1
9,You子不誘,海外瑞士,female,Lv.14,82,107,534,2019-02-12 23:05:00,2019-03-20 16:44:58,feed,//@功课菌:可丽金胶原蛋白喷雾，SKII神仙水，资生堂红妍精华，SKII灯泡美白精华，LAMER浓缩精华，珂润面霜，IPSA自律循环乳，资生堂悦薇眼霜，凡士林润唇膏，Freeplus洁面，瑰柏翠护手霜，Sesderma美白身体乳，标婷维生素E乳，克林霉素凝胶，飞利浦钻石电动牙刷,4344742638649363,0,0,0
10,MINA美妆护肤,广东广州,female,Lv.32,331,7116,2711,2019-02-28 18:31:00,2019-03-20 16:45:00,feed,#多看了紫菱一眼#正品质量40，freeplus芙丽芳丝洗面奶，🌟孕妇也可用，不含皂基，温和、洗的干净，特别好用‼️日版Freeplus芙丽芳丝净润氨基酸洗面奶100g，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方🌟泡沫细腻，易冲洗，洗后完全无紧绷感​展开全文c,4344738620259608,0,0,0
11,小季先生U_u,浙江温州,male,Lv.24,136,89,2,2019-02-28 18:22:00,2019-03-20 16:45:06,feed,【plus会员分享】我在京东发现了一个不错的商品，赶快来看看吧。芙丽芳丝（freeplus）净润洗面霜100g（洗面奶洁面乳男女适用氨基酸系日本护肤品化妆品温和不易紧绷）@京东芙丽芳丝（freeplus）净润洗面霜100g（洗面奶洁面乳男女适用氨基酸系日本护肤品化妆品​,4344736359620685,0,0,0
12,吸血鬼分析师,海外,female,Lv.29,274,654545,212,2019-02-28 18:18:00,2019-03-20 16:45:10,feed,我的小朋友们，今日份宠爱来啦🌟三款网红氨基酸洗面奶深度测评🌟EltaMD氨基酸洁面/Freeplus芙丽芳丝洁面/PON’S旁氏米粹洁面乳答应我！根据自己的肤质护肤，爱你🤟🏻#女生节指南#@微博指南​,4344735344378986,352,102, 922
13,菲菲脾气很大,海外其他,female,Lv.20,243,265,3998,2019-02-28 17:56:00,2019-03-20 16:45:14,feed,🔺网红雪莉同款又被称为小CPB💵150、荣誉好高的洗面奶！我囤多少都不够卖和珂润的面霜一模一样！便宜但是好用日本freeplus芙丽芳丝的洗面奶，这个有多好用，大家比我了解吧，美丽俏佳人里面也推荐过。感觉比一线大牌洗面奶还要好，氨基酸洁面，ph...O网页链接​,4344729984864347,0,0,0
14,小星微信f838072305,其他,female,Lv.4,91,12,187,2019-02-28 17:11:00,2019-03-20 16:45:17,feed,微商freeplus芙丽芳丝洗面奶，🌟孕妇也可用，不含皂基，温和、洗的干净，特别好用‼️日版Freeplus芙丽芳丝净润氨基酸洗面奶100g，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方🌟泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然汉方​展开全文c,4344718483370785,0,0, 1
15,小张同学今天状态清空,其他,female,Lv.28,226,1481,365,2019-02-28 17:05:00,2019-03-20 16:45:20,feed,Freeplus芙丽芳丝氨基酸洗面奶不含皂基，温和、洗的干净，特别好用，这款洗面奶主要成分是氨基酸类活性剂，ph值在5.5-6.5之间，呈弱酸性，接近肌肤ph值，温和低刺激配方，泡沫细腻，易冲洗，洗后完全无紧绷感，含6种天然汉方植物精华，补充肌肤水分，痘肌、敏感肌非常适用。无限回购的一款洁面产品​,4344717170745337,0,0,0
16,用户5896910323,河南许昌,female,Lv.4,74,27,145,2019-02-28 16:47:00,2019-03-20 16:45:24,feed,洗面奶界的常青树☘️——Freeplus芙丽芳丝1️⃣富含天然氨基酸成分，泡沫绵密，温和洁净肌肤；2️⃣配合6种天然植物精华，充分赋予肌肤水分和活力。2禹州·钧台办​,4344712489848799,0,0,0
17,闪光少女的碎碎念,其他,female,Lv.4,1,1,8,2019-02-28 16:22:00,2019-03-20 16:45:26,feed,#空瓶记#空瓶freeplus洗面奶感觉还是很好用的泡沫绵密洗完脸不干会回购☑️​,4344706294646359,0,0,0
18,茜茜_代购,浙江,female,Lv.31,1218,352,1558,2019-02-28 16:16:00,2019-03-20 16:45:28,feed,💰1️⃣3⃣️6⃣️(日本本土版）‼️[爱心]日本Freeplus芙丽芳丝净润洗面霜100g[爱心]👉弱酸性的丰富泡沫包裹肌肤，清除肌理间的污垢，洗净后肌肤柔软滋润。👉配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。👉严格选取不给肌肤添加负担的优质而低刺激的原料。​,4344704700669190,0,0,0
19,晋江人-赖秋婷·三里人家股东,福建,female,Lv.34,540,16470,7555,2019-02-28 15:58:00,2019-03-20 16:45:32,feed,‣Freeplus芙丽芳丝洗面奶不知道用了多少只了我习惯常备两只洗面奶一只清洁力强的偶然使用一只芙丽芳丝氨基酸洁面日常使用​,4344700112979336,0,0,0
20,In_l_LARGE,海外,female,Lv.31,988,826,4843,2019-02-12 23:05:00,2019-03-20 16:47:13,feed,//@功课菌:可丽金胶原蛋白喷雾，SKII神仙水，资生堂红妍精华，SKII灯泡美白精华，LAMER浓缩精华，珂润面霜，IPSA自律循环乳，资生堂悦薇眼霜，凡士林润唇膏，Freeplus洁面，瑰柏翠护手霜，Sesderma美白身体乳，标婷维生素E乳，克林霉素凝胶，飞利浦钻石电动牙刷,4344687479067287,0,0,0
21,芯贝海淘xin,广西,female,Lv.22,615,180,760,2019-02-28 13:43:00,2019-03-20 16:47:20,feed,☻freeplus芙丽芳丝洗面奶氨基酸成分温和不刺激泡沫丰富用后不假滑不紧绷不拔干实名打call孕妇敏感肌都可以用的哦2桂林·才湾镇​,4344666268547529,0,0, 2
22,闺蜜团种草大集锦,北京朝阳区,female,Lv.4,85,20,21,2019-02-28 13:39:00,2019-03-20 16:47:25,feed,#闺蜜#春季护肤蜜团团今天给大家种草一下春季护肤的一些好用产品~洁面推荐@freeplus芙丽芳丝的氨基酸洁面，是氨基酸洁面的代表选手哦~洗完不拔干；@fresh馥蕾诗的大豆洁面，带卸妆成分，温和低泡，水油平衡控制的很好哦~护肤水推荐@Origins悦木之源的菌菇水，可修复受损肌肤，增强肌肤抵​展开全文c,4344665124337348,0,0,0
23,甜妈家de小店,香港,female,Lv.9,344,41420,5565,2019-02-28 12:46:00,2019-03-20 16:47:27,feed,甜妈明天✈️日本采购日本freeplus芙丽芳丝氨基酸洗面奶100g，它能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！最关键的是它添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！💁同...O网页链接​,4344651962291336,0,0,0
24,宁若不爱请离开,河北,female,Lv.8,102,27,100,2019-02-28 12:14:00,2019-03-20 16:47:32,feed,我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4344643741346124,0,0,0
25,美洲代购,北京,female,Lv.23,364,405590,17723,2019-02-28 12:03:00,2019-03-20 16:47:35,feed,芙丽芳丝洗面奶又被称为小CPB，荣誉好高的洗面奶！这个最近断货有点厉害日本freeplus芙丽芳丝的洗面奶，美丽俏佳人里面也推荐过。氨基酸配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用​,4344640944034560,0,2, 6
26,范喜元6-13476222119,其他,male,Lv.4,107,30,1931,2019-02-28 11:30:00,2019-03-20 16:47:37,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳（两支78包邮）剩下40支】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接​,4344632836019024,0,0,0
27,奶奶扣今天买买买了吗,北京西城区,male,Lv.5,8,36810,27969,2019-02-28 11:01:00,2019-03-20 16:47:41,feed,Freeplus芙丽芳丝净润洗面霜100g某宁拼购89.9O网页链接​,4344625496303830,0,4, 3
28,i白小刘,湖北武汉,female,Lv.14,34,157,2901,2019-02-28 10:56:00,2019-03-20 16:47:45,feed,洗面奶界的常青树☘️——Freeplus芙丽芳丝1️⃣富含天然氨基酸成分，泡沫绵密，温和洁净肌肤；2️⃣配合6种天然植物精华，充分赋予肌肤水分和活力。​,4344624103219931,0,1,0
29,没得比官网,no location,female,Lv.47,448,192037,194722,2019-02-28 10:53:00,2019-03-20 16:47:50,feed,Freeplus芙丽芳丝净润洗面霜100g￥89.9大热的氨基酸洁面，苏宁拼团价￥89.9。注意可能部分地区无货。这款芙丽芳丝净润洗面霜是Freeplus的明星产品，不含防腐剂、香料等，采用水、氢氧化钾、月桂酸钾、甘油、黄原胶、桃核仁提取物等成分，氨基酸弱酸洗面，可以清理肌肤的污垢。同时配合保湿成分，​展开全文c,4344623364893074,0,4, 3
30,啖忘_Pioneer,河北,female,Lv.8,87,15,112,2019-02-28 10:41:00,2019-03-20 16:47:56,feed,我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4344620525873797,0,0,0
31,日妆韩妆批发代购敷尔佳欧美香港,广东,male,Lv.39,646,794579,5304,2019-02-28 10:34:00,2019-03-20 16:48:00,feed,freeplus芙丽丝芳净润氨基酸洗面奶氨基酸洗面奶：1瓶大概可以用2-3个月，起泡较少（图5是起泡状况）。洗完脸感觉洗得很干净但不紧绷、没有增白什么其他功效，但洗的干净舒服就足够了……用了几次感觉有牛奶的味道保湿修护清爽化妆水：用量省，倒一点可以用全脸，没有什么香味、基础保湿效果保湿修护​展开全文c,4344618592579470,0,0,0
32,嘻嘻的小羔羊,海外其他,female,Lv.10,1142,4,2532,2019-02-28 10:01:00,2019-03-20 16:48:05,feed,笔袋理肤泉眼霜理肤泉防晒理肤泉清洁面膜Freeplus水Freeplus洗面奶美白乳液优衣库裤子​​​,4344610422171218,0,0,0
33,瑟瑟风花,湖北武汉,female,Lv.4,49,65,482,2019-02-28 09:51:00,2019-03-20 16:48:11,feed,洗面奶界的常青树☘️——Freeplus芙丽芳丝1️⃣富含天然氨基酸成分，泡沫绵密，温和洁净肌肤；2️⃣配合6种天然植物精华，充分赋予肌肤水分和活力。​,4344607800411955,0,0,0
34,摇头猪猪,江苏苏州,female,Lv.35,2136,492,6200,2019-02-28 09:35:00,2019-03-20 16:48:16,feed,@马戏团买买买@再见野鼬鼠freeplus收到洗面奶了，很温和，使用感很好​,4344603903042960,1,0,0
35,萝卜与Rose,海外美国,male,Lv.9,111,59,150,2019-02-28 08:59:00,2019-03-20 16:48:19,feed,黑名单：1.Freeplus洗面奶，烟酰胺不耐受泛红反黑，已扔，心疼钱2.理肤泉绿标cream防晒，冬天用都油腻的满脸油光，已扔，心疼钱3.旁氏洗面奶，便宜版freeplus，不耐受，已扔​,4344594667612225,0,0,0
36,小草要温柔,浙江湖州,female,Lv.4,62,24,48,2019-02-28 08:12:00,2019-03-20 16:48:25,feed,据鉴定，Freeplus的洗面奶口感不美味，亲这边不建议你们购买了呢​,4344582952511143,0,1,0
37,A美妆低价总仓,广东广州,female,Lv.22,2086,416,3700,2019-02-28 06:15:00,2019-03-20 16:48:27,feed,freeplus芙丽芳丝氨基酸洗面奶100g¥20。回购率最高的洗面脸它能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！关键的是它添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！同时能够护理敏感肌肤，打造不易受到刺激的健康肌肤，​展开全文c,4344553484038950,0,0,0
38,A彩妆低价总仓bast,广东广州,female,Lv.20,818,369,3596,2019-02-28 06:15:00,2019-03-20 16:48:31,feed,freeplus芙丽芳丝氨基酸洗面奶100g¥20。回购率最高的洗面脸它能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！关键的是它添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！同时能够护理敏感肌肤，打造不易受到刺激的健康肌肤，​展开全文c,4344553396481187,0,0,0
39,丿符优乐Daphne,北京东城区,male,Lv.7,74,26,22,2019-02-27 17:28:00,2019-03-20 16:48:35,feed,我老婆喜欢的不行了//@优选社:护肤新手水乳地图导航祛痘🚧保湿修复维稳抗氧化，弄懂这些不会踩雷💕👉🏻醉全的水乳合集叭，基本上都用过一遍了。🍤Freeplus水乳先水后乳，清爽保湿适用：混油、油皮、敏感肌参考价：530💸🍤雅漾清透水乳先水,4344472638769627,0,2, 3
40,守望-雁过无痕,福建福州,female,Lv.9,108,76,235,2019-02-27 23:57:00,2019-03-20 16:50:34,feed,💕日本freeplus芙丽芳丝的洗面奶100g网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！​,4344458373987710,0,1,0
41,小猪泰迪阿嗝hengheng,湖北,female,Lv.0,1,20,8,2019-02-27 22:53:00,2019-03-20 16:50:38,feed,好用不解释，已经用光四套了，洗面奶快空瓶了被挤扁扁就不放图了@马戏团买买买@再见野鼬鼠freeplus​,4344442301223239,1,0,0
42,晓迪一呀,上海松江区,female,Lv.25,236,190,269,2019-02-27 22:52:00,2019-03-20 16:50:42,feed,今晚开始用U型枕托同事在日本给我买的freeplus合适你的一定是最好的​,4344442036470730,0,6, 2
43,安生一直很好,澳门,female,Lv.30,94,218,234,2019-02-27 22:32:00,2019-03-20 16:50:46,feed,freeplus真的hoho用啊～昂～好喜欢皮肤秘诀～​,4344436965925902,0,0,0
44,miya在hk,广东深圳,female,Lv.46,551,37703,6322,2015-03-11 21:15:00,2019-03-20 16:50:52,feed,Freeplus氨基酸洁面，清洁力好但洗完不干！价格还便宜，💰89包邮~满299-20还不赶紧冲鸭！！包邮现货授权芙丽芳丝Freeplus洗面霜/洗面奶/氨基酸洁面乳100g,4344431958221492,0,1, 1
45,Grey与時光機,湖南长沙,male,Lv.44,434,1997,9021,2019-02-27 21:45:00,2019-03-20 16:50:56,feed,我真的是个糙汉子无疑了，不仅一盒面膜可以用一年，前天发现自己床头柜上的护肤品居然在前年就已经过期了支持下田馥甄，购买一整套的freeplus[机智]​,4344425192734716,0,2,0
46,菜菜微甜,江苏,female,Lv.23,321,104,339,2019-02-27 21:27:00,2019-03-20 16:51:01,feed,Update一下洗护p1怡丽丝尔平衡水乳乳不太好吸收水没啥感觉并无感受到平衡水油的功效p2Aminomason洗发水除了长得好看点气味还行之外一无是处p3柚子卸妆乳边吸柚子边卸妆美滋滋～p4freeplus洗面奶用空两支了好用！买它！p5蔻斯汀草莓沐浴露在屈臣氏闻一下就爱上的味道洗完你就是​展开全文c,4344420713165531,0,4, 5
47,伊空糖糖鸡,上海,female,Lv.14,113,78,332,2019-02-27 21:05:00,2019-03-20 16:51:08,feed,#种草##护肤##护发##美妆##那些会回购的单品##吃土津贴#本月的空罐和铁皮1.0香奈儿山茶花洁面乳#香奈儿#300+小400RMB一只，用到地老天荒，大半年靠她打天下，拥有洗面奶该有的一切美好品质，爆freepluseltamd等开价，回购款。2.0雅诗兰黛线调精华#雅诗兰黛#主打多肽成分抗老修复，据说可以挽​展开全文c,4344415058810395,0,0, 1
48,苦瓜露,广东汕头,female,Lv.27,203,331,1670,2019-02-27 20:14:00,2019-03-20 16:51:14,feed,☻freeplus芙丽芳丝洗面奶氨基酸成分温和不刺激泡沫丰富用后不假滑不紧绷不拔干实名打call孕妇敏感肌都可以用的哦​,4344402317474899,0,0, 1
49,右灯左转弯,河南,male,Lv.21,710,307,638,2019-02-27 19:57:00,2019-03-20 16:51:18,feed,说我的欧莱雅用着太刺激啦啦啦要给我买一个温和点的......回学校的第一个三公里跑完腰酸腿痛六月份的四六级有一起约的吗??不过ge小唧唧的那种还是要感谢Lay先生的freeplus2保定​,4344397909052613,0,4, 2
50,BlingTingTing,广东广州,female,Lv.34,322,857,1171,2019-02-27 19:36:00,2019-03-20 16:51:24,feed,☻freeplus芙丽芳丝洗面奶氨基酸成分温和不刺激泡沫丰富用后不假滑不紧绷不拔干实名打call孕妇敏感肌都可以用的哦2广州·狮岭镇​,4344392632230143,0,0,0
51,小狮子靠谱日本代购,其他,female,Lv.9,182,1054,983,2019-02-27 18:06:00,2019-03-20 16:52:28,feed,🇯🇵芙丽芳丝水乳所有肌肤适用（特别是敏感肌肤）孕妇也可用。🍥适用对象：适合于需要补水等人群使用！Freeplus（芙丽芳丝），free意思是没有，plus是添加，freeplus意指“无添加”，没有添加化学成分防腐剂还有香精色素，用来表示产品对肌肤安全，无负担，估计名字可以如此大方地标示意义，产​展开全文c,4344369945078130,0,0,0
52,夏末korea代购,海外韩国,female,Lv.47,424,9789,7182,2019-02-27 17:59:00,2019-03-20 16:52:32,feed,日本Freeplus芙丽芳丝清爽柔润化妆水敏感肌孕妇可用补水日本Freeplus芙丽芳丝清爽柔润化妆水敏感肌孕妇可用补水​,4344368145669266,0,0,0
53,优选社,湖北,female,Lv.4,66,1499737,224,2019-02-27 17:28:00,2019-03-20 16:52:34,feed,护肤新手水乳地图导航祛痘🚧保湿修复维稳抗氧化，弄懂这些不会踩雷💕👉🏻醉全的水乳合集叭，基本上都用过一遍了。🍤Freeplus水乳先水后乳，清爽保湿适用：混油、油皮、敏感肌参考价：530💸🍤雅漾清透水乳先水后乳，提高肌肤免疫力适用：泛红过敏肌参考价：434💸?​展开全文c,4344360516234595,86,341, 824
54,长鼻子哼哼,辽宁沈阳,female,Lv.28,438,4486,1597,2019-02-27 17:13:00,2019-03-20 16:52:41,feed,👏👏👏一款敏感肌肤和孕妇都能用的平价好物哟——芙丽芳丝水乳。它们家的水乳是适合敏感肌的妹纸，温和低刺激，严格选取不给肌肤添加负担的原料。官方也说是不含香料不含色素、酒精、矿物油等成分的。freeplus的意思就是“无添加”、没有添加​展开全文c,4344356640890756,0,0,0
55,夏末korea代购,海外韩国,female,Lv.47,424,9789,7182,2019-02-27 16:59:00,2019-03-20 16:52:44,feed,日本Freeplus芙丽芳丝清爽柔润乳液敏感肌孕妇可用补水日本Freeplus芙丽芳丝清爽柔润乳液敏感肌孕妇可用补水​,4344353046605839,0,0,0
56,高仿口红美妆彩妆低价仓,其他,male,Lv.30,463,155803,5620,2019-02-27 16:02:00,2019-03-20 16:52:48,feed,¥35。freeplus芙丽芳丝氨基酸洗面奶100g回购率最高的洗面脸它能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！关键的是它添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！同时能够护理敏感肌肤，打造不易受到刺激的健康肌肤，​展开全文c,4344338907233984,0,0,0
57,语棋Tiny,新疆克拉玛依,female,Lv.5,104,25,63,2019-02-27 15:49:00,2019-03-20 16:52:50,feed,洗面奶界的常青树☘️——Freeplus芙丽芳丝1️⃣富含天然氨基酸成分，泡沫绵密，温和洁净肌肤；2️⃣配合6种天然植物精华，充分赋予肌肤水分和活力。O网页链接​,4344335581091986,0,0,0
58,洋葱美物分享,广东广州,female,Lv.4,59,72,368,2019-02-27 15:20:00,2019-03-20 16:52:56,feed,洗面奶界的常青树☘️——Freeplus芙丽芳丝1️⃣富含天然氨基酸成分，泡沫绵密，温和洁净肌肤；2️⃣配合6种天然植物精华，充分赋予肌肤水分和活力。​,4344328233617632,0,1,0
59,偲熳姐姐最酷,广东河源,female,Lv.24,176,262,1339,2019-02-27 14:41:00,2019-03-20 16:54:14,feed,【敏感肌福音】🇯🇵Freeplus氨基酸洗面奶全五星推荐，超级温和，非常适合敏感肌。​,4344318464395420,0,0,0
60,梅落21,山东济宁,female,Lv.14,387,121,1592,2019-02-27 14:22:00,2019-03-20 16:54:23,feed,☻freeplus芙丽芳丝洗面奶氨基酸成分温和不刺激泡沫丰富用后不假滑不紧绷不拔干实名打call孕妇敏感肌都可以用的哦2济宁·柳行街区​,4344313637420114,0,0,0
61,别诗云觊夜蕾,宁夏,female,Lv.8,82,19,100,2019-02-27 14:10:00,2019-03-20 16:54:25,feed,我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4344310659197691,0,0,0
62,蛙海马,广东汕头,female,Lv.9,123,66,196,2019-02-27 13:16:00,2019-03-20 16:54:29,feed,💕Freeplus芙丽芳丝，氨基酸温和洗面奶补货啦0刺激，敏感肌、痘痘肌，适合那容易过敏的季节～孕妇都可以用的哈[嘿哈]，男生的痘痘、油脂脸靠它也有救[奋斗]！​,4344297057020228,0,0,0
63,醉人他意境,其他,female,Lv.9,168,113,409,2019-02-27 13:13:00,2019-03-20 16:54:36,feed,🇯🇵freeplus芙丽芳丝洗面奶100g。受大家欢迎的主要原因就是它实在太温和了！还能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！同时能够护理敏感肌肤，打造不易受到刺激的健康​展开全文c,4344296339869547,0,0,0
64,se7en代购站,海南海口,female,Lv.4,46,179,3214,2019-02-27 13:01:00,2019-03-20 16:54:41,feed,freeplus芙丽芳丝洗面奶孕妇也可用不含皂基，温和、洗的干净，特别好用日版Freeplus芙丽芳丝净润氨基酸洗面奶100g这款洗面奶主要成分是氨基酸类活性剂ph值在5.5-6.5之间呈弱酸性接近肌肤ph值温和低刺激配方泡沫细腻，易冲洗洗后完全无紧绷感含6种天然汉方植物精华补充肌肤水分痘肌、敏​展开全文c,4344293201978146,0,0,0
65,洋葱电商,广西南宁,female,Lv.4,161,45,215,2019-02-27 12:59:00,2019-03-20 16:54:44,feed,💕日本freeplus芙丽芳丝的洗面奶100g网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！​,4344292656944317,0,0,0
66,深巷里的猫系少女,广东中山,female,Lv.14,129,1309,223,2019-02-27 12:40:00,2019-03-20 16:54:47,feed,freeplus芙丽芳丝洗面奶无限回购款氨基酸洗面奶，不含防腐剂、色素、香料等，属于无皂基洁面，温和不刺激是它的最大优点，🙋🙋孕期也能用，敏感肌更是不可错过[机智]、泡沫细腻不紧绷。O网页链接​,4344288039354361,0,0,0
67,水风YUANYUAN,山东青岛,female,Lv.29,1418,131,3176,2019-01-06 21:40:00,2019-03-20 16:54:49,feed,//@功课菌:橘朵眉膏，Gracebabi眉笔，VNK五色眼影104，Stila液体眼影Perlina，艾杜莎睫毛打底膏，FASIO睫毛膏，LUCASPAPAW木瓜膏，凡士林润唇膏，依泉润唇膏，Ferzea唇膏，美宝莲眼唇卸，欧莱雅三合一卸妆洁颜水，Freeplus洁面，潘婷3分钟奇迹发膜，摩洛哥发油，Aerogard驱蚊液，VAPE驱蚊液，无比滴,4344286965123072,0,0,0
68,我的洋葱生活,广东深圳,female,Lv.28,467,467,2670,2019-02-27 12:36:00,2019-03-20 16:54:54,feed,💕日本freeplus芙丽芳丝的洗面奶100g网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！2深圳·潜龙花园​,4344286864907877,0,0,0
69,湖湖爱吃洋葱,其他,female,Lv.0,9,9,7,2019-02-27 11:54:00,2019-03-20 16:54:58,feed,芙丽芳丝Freeplus氨基酸温和洗面奶，🇯🇵本土版，中午12点30补货啦🎉日本护肤界至Hit氨基酸泡泡洗颜！知名亚洲洁面品牌！日本药妆护肤品牌Freeplus家当家花旦！富含天然氨基酸成分，泡沫绵密包裹肌肤，温和&彻底去除肌肤污垢，敏感肌妥妥哒入[呲牙]​,4344276437765235,0,1, 2
