,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
80,美妆情报酱呀,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-14 19:59:00,2019-03-14 13:48:29,feed,#日妆新品发售#dprogram药用护肤底妆系列8月21日发售：药用成分预防粉刺和皮肤粗糙，打造轻盈底妆同时护理肌肤，展现柔滑美肌，严选成分，全系列低刺激性。L美妆情报酱呀的秒拍视频​,4284242181056325,16,14, 35
81,猪嘎蕾,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-13 16:02:00,2019-03-14 13:48:31,feed,敏感肌和痘皮都该拥有DProgram！！！太好用啦​,4283820028889303,0,21,0
82,西西errr,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-12 12:40:00,2019-03-14 13:48:33,feed,我不求能拿得到我的dreamoffer但求至少能拿到我爸希望的do吧🙏虽然我内心还是有一丢丢期盼没有自知之明到把官网上program的介绍连video都看了n遍快要背下来了虽然我懒到连PS还没写完rl和cv也不知从何下手来改g和ielts也还没考完也不知道能不能刷到我想要的分但就还是隐隐地希望会有好结​展开全文c,4283406739633738,0,10, 3
83,Ying_XP,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-11 10:22:00,2019-03-14 13:48:36,feed,入了个hin少女心的ベース许三多家的冷门#dprogram#​,4283009773795783,0,9, 2
84,卷儿代购小铺,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-09 21:08:00,2019-03-14 13:48:40,feed,dprogram化妆水乳液黄色还有一套，这个颜色天气一热，好难买​,4282447489734979,0,7, 1
85,羊羊韵___,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-31 22:52:00,2019-03-14 13:48:41,feed,反正我是吃了卜好多好多安利爱诗妍棉片和dprogram都太好用了,4280891339192792,0,0,0
86,RachelIFaye,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-05 10:24:00,2019-03-14 13:48:43,feed,"QiangdongLiuspentlastweek...aPh.D.program...offeredbytheUniversityofMinnesota’sCarlsonSchoolofManagement,authoritiescontinuedtoinvestigate...acomplaintagainstMr.LiubyafemalestudentfromChina.O网页链接​",4280836000518330,0,0,0
87,老陈和他喷友们的微博,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-05 05:30:00,2019-03-14 13:48:45,feed,"有时候觉得美国Ph.Dprogram的录取过程有点儿戏。今年带了两个学生（学校就不说了，都是顶级本科名校）申请Ph.D赚外快：一个我认为的学渣，学术废材，所以多花了心思，ta轻松骗过面试官拿到Biophysics第一的JHUoffer；另外一个我眼中的学神，物理，计算机doulbemajor,double全系第一，在卡内基梅隆​展开全文c",4280761853010370,1,11, 1
88,yuzumee,no location,no gender,no rank,no follow,no follower,no weibo,2018-09-03 20:51:00,2019-03-14 13:48:47,feed,每天累到微博都不想刷今天去了银座资生堂柜姐真好退税也是直接退还不排队人也少从dprogram到cpb全部买齐下次还去下次我再也不去人暴多暴挤还跟我说必须30天内携带化妆品出境才能退税的西武的柜台了然后去了东京塔看了夜景寄了明信片然后站了一个小时回乡下​,4280268938163632,0,6,0
89,亨利_很暴躁,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-30 10:57:00,2019-03-14 13:48:48,feed,我觉得我要去用dprogram了，雅漾用了这么久，感觉太无功无过，平淡过分了​,4278669931022065,0,0,0
90,zysnicole,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-28 21:16:00,2019-03-14 13:48:50,feed,刚发现DProgram彩妆改版了所以把旧版赔钱清给老买家吧他们官网售价多少能查到比官网还低好几十了虽然旧版日期好的，上个月到的货这是专门给油痘肌找的底妆，药用类，就是经过日本相关部门认证适合痘肌的产品只要在香港仓成功交易过的id，点开页面就能看到清仓价～依旧满500包邮～​展开全文c,4278100886217438,6,120, 173
91,吃南瓜的咩,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-28 21:15:00,2019-03-14 13:48:51,feed,只在日本售卖的资生堂D-program系列痘肌专用，并没有特别的感觉……​,4278100621140658,0,5, 5
92,山东耕金神牛,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-28 00:29:00,2019-03-14 13:48:54,feed,山东耕金神牛做客#新浪财经#直播主题：正平股份集合竞价期间点评2次14天获利62%暨周二实盘猛戳围观：http%3A%2F%2Flive.finance.sina.com.cn%2Fbozhu%2F5876105396%2F49934%3Fclient_url%3Dsinafinance%253A%252F%252Ftype%253D25%2526program_type%253D1%2526bid%253D5876105396%2526cid%253D49934​,4277787067833692,5,9, 13
93,跑得快些,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-27 22:27:00,2019-03-14 13:48:55,feed,卸妆膏farmacygreenclean真的是好东西封顶！不怎么敢用卸妆膏听别人怎么说卸妆膏不好倒不如上脸试一试dprogram＋小黑瓶赞勉勉强强度过这个夏天​,4277756260910371,0,3,0
94,紫罗兰的洋洋,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-27 09:51:00,2019-03-14 13:48:59,feed,"定义类A和类B如下：【基础】classA{inta=1;doubled=2.0;voidshow(){System.out.println(""ClassA:a=""+a+""\td=""+d);}}classBextendsA{floata=3.0f;Stringd=""Javaprogram."";voidshow(){super.show();System.out.println(""ClassB:a=""+a+""\td=""+d);}}(1)若在应用程序​展开全文c",4277566170913054,0,0,0
95,CCCCCalty,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-26 23:43:00,2019-03-14 13:49:01,feed,敷尔佳真的太厉害了吧！！！！！安利给全世界用了两天好久了的闭口都淡了皮肤镇定很多还有资生堂的dProgram敏感肌福音​,4277412982556205,2,39, 8
96,佐伯俊雄,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-25 10:05:00,2019-03-14 13:49:03,feed,好喜欢dprogram无添加小清新的冷门品牌​,4276844943226911,0,2, 1
97,运旺时盛小灰灰,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-22 08:56:00,2019-03-14 13:49:42,feed,对Dprogram8月21号新发售的这个遮瑕好有兴趣呀！​,4275740248050630,0,4, 2
98,潘圆圆要努力,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-21 22:38:00,2019-03-14 13:49:44,feed,#空瓶记#3／100资生堂红腰子，作为一瓶维稳精华，可能一直以来都是用的dprogram，肤况比较好，偶尔的紧急过敏也发挥不了作用，只能靠胎盘素原液救回来，所以暂时不能感受到它的好，应该不会回购了​,4275584895440472,0,5, 2
99,山东耕金神牛,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-21 00:13:00,2019-03-14 13:53:36,feed,山东耕金神牛做客#新浪财经#直播主题：邦讯技术周一再次涨停！18天获利143%暨周二实盘演示猛戳围观：http%3A%2F%2Flive.finance.sina.com.cn%2Fbozhu%2F5876105396%2F49250%3Fclient_url%3Dsinafinance%253A%252F%252Ftype%253D25%2526program_type%253D1%2526bid%253D5876105396%2526cid%253D49250​,4275246247026195,7,9, 7
100,Cynthiasyyyyyyy,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-20 09:05:00,2019-03-14 13:53:38,feed,#Cynthia同学的打卡日常#D-1今天是summerprogram的第二周周末✅SAT数学Test2模考✅读summerreading✅去Boston我现在日常想见我的advisory…希望是个负责任的好人希望我的grammar哈老师可以喜欢我并且给我打个A希望我在honorprecalc可以学的很好希望可以在varsity认识小哥哥🤫大概就这​展开全文c,4275017669658165,0,0, 1
101,山东耕金神牛,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-17 00:23:00,2019-03-14 13:53:43,feed,山东耕金神牛做客#新浪财经#直播主题：邦讯点评2次18天获利143%银龙点评4次获利140%猛戳围观：http%3A%2F%2Flive.finance.sina.com.cn%2Fbozhu%2F5876105396%2F48956%3Fclient_url%3Dsinafinance%253A%252F%252Ftype%253D25%2526program_type%253D1%2526bid%253D5876105396%2526cid%253D48956​,4273799291366652,3,4, 5
102,Serene詹雪琳,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-16 20:08:00,2019-03-14 13:53:46,feed,ThisisthewayIreharmonizeanurseryrhymeusingtheprogramIdesignedwith15stepstounderstandchordsapplicationandprogressioninpoppianolearning--《MasterPIANO》.这就是我研发出来的《钢琴伴奏秘诀》课程。15个秘诀，让#学音乐的孩子懂得如何掌控和弦走法及流行演奏及​展开全文c,4273735034757119,0,0, 1
103,zysnicole,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-15 21:44:00,2019-03-14 13:53:48,feed,老买家接着来，香港仓的～依旧评论留言肤质和某宝id不过大家先别急着买，虽然这些不参加活动，但香港仓下周有上新，可以等看看新品，满500包邮～benefique花肌粉底液BO01和PO01，Dprogram丝滑药用粉底液OC01评论选送给三位，都是前几个月拆的～这些都是大集团下边我用过的自己喜欢以及觉得对其​展开全文c,4273396961852330,14,469, 129
104,十斤肉汤圆,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-13 21:49:00,2019-03-14 13:53:50,feed,七月空瓶记（上）#汤圆空瓶#资生堂悦薇眼膜pola花语沐浴露兰蔻菁纯气垫兰蔻菁纯卓颜眼霜雅顿橘灿眼部精华怡丽丝尔去皱眼霜雪花秀蜡烛dprogram防晒霜revive润泽更新眼霜​,4272673330506515,46,125, 286
105,我吃饱了要睡了,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-11 21:39:00,2019-03-14 13:53:54,feed,求一个日代！！能代dprogram的（资生堂下的二线）。哭唧唧(´;︵;`)​,4271946143347826,1,1, 10
106,古耐尼可,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-11 20:51:00,2019-03-14 13:53:56,feed,开瓶记录等不及dprogram到了屈臣氏盲买了一瓶接档​,4271933849972032,0,0,0
107,Deer暢Freedom詹詹女票23,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-11 09:59:00,2019-03-14 13:53:58,feed,#万人背单词#@·时光暖流·D20看来以后默写完很有必要再检查下1.股权分置改革reformoflistingnon-tradablesharesofthelistedcompanies(company复数）2.《国家中长期科学和技术发展规划纲要》OutlineoftheNationalProgramforLong-andMidium-TermScientificandTechnologicalD​展开全文c,4271769931826429,0,0, 1
108,beingboring5,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-10 18:21:00,2019-03-14 13:54:00,feed,三个不同风格的绿隔，上至下：dprogram，candydoll，urbandecay。ud最好用。​,4271533730561314,0,15, 7
109,_Nikki喵爷,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-10 17:59:00,2019-03-14 13:54:06,feed,放办公室用随手入了一个dprogram的蜜粉饼粉质不够细…也是我不够油吧​,4271528235656158,0,0, 1
110,congeenn,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-09 20:28:00,2019-03-14 13:54:08,feed,🎋近期购入分享①cosmedix阿凡达清洁面膜②norevaiklen+美白精华③dprogram水乳④harnn白桑防晒⑤aesop橙香身体乳/Triogy玫瑰果油⑥suqqu粉扑⑦ud牛郎/兰蔻唇釉274⑧帕尔玛之水佛手柑⑨suqqu向日葵/彩阳炎/眉粉​,4271203524556368,41,199, 405
111,DE_DE_MOUSE,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-08 22:31:00,2019-03-14 13:54:10,feed,我的演奏公共電波音声番組今日Iplayedonradioprogramtoday🤗🤗Itwassofun✨✨#dédémouse##dedemouse##デデマウス##電電鼠##beyourself##偽中国語#LDE_DE_MOUSE的秒拍视频​,4270871915051107,1,5, 31
112,小榜姐姐,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-04 19:09:00,2019-03-14 13:54:12,feed,感受一下MAQUIA9月刊里的小嶋阳菜美貌还有化妆包和随身手提包里的妆品！记笔记了！阳菜同款！maquillage腮红、眼影、睫毛膏，cpb口红、唇釉、高光，资生堂小蓝管，安耐晒防晒，怡丽丝尔水乳，dprogram保湿平衡……看了一圈，大概是被资生堂承包了​,4269371474566393,11,6, 49
113,JozefPys,no location,no gender,no rank,no follow,no follower,no weibo,2018-08-04 17:16:00,2019-03-14 13:54:14,feed,China!China!China!IwishallfansandmyselfmanysuccessesoftheChinesewomen'svolleyball.​​​​Ps.:25yearsagoontheAmiga4000computerIgottoknowtherenderingin3DonthegreatgraphicsprogramImagine​展开全文c,4269343154374272,1,8, 55
114,用户6093023668,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-30 20:01:00,2019-03-14 13:54:16,feed,#专八单词#D21revamptheprogram修改程序outlayinsth花费开销jumbojets大型喷气式飞机creditcrunch信贷危机bashful腼腆害羞的amassagreatfortune积聚大笔财富undulate波动，形成波浪Abreezeruffledthesurfaceofthelake.一阵微风吹皱了湖面。​,4267572649955105,0,0,0
115,今天的你爱七七吗,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-30 13:59:00,2019-03-14 13:54:22,feed,做女人真累！我就只是想找一套水乳就不停的种草拔草，从珂润芙丽芳丝理肤泉再到g露minon还有肌研极润dprogramfancl一下又这个含烟酰胺一下又那个含琥珀酸琥珀酸二钠怎么怎么的，心累，平民窟女孩真的无奈。​,4267481738281724,0,52, 43
116,松冈mayu,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-29 17:10:00,2019-03-14 13:54:24,feed,第三套dprogram水乳7/21​,4267167409475701,0,23,0
117,_SlinyuongM,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-28 22:25:00,2019-03-14 13:54:26,feed,自从我programd的水空瓶后开了这个纯露代替，从此…出油？不存在的……叠再多的护肤品都不出！一整天都不怎么出！就单单控油这个能力来看，我吹爆它​,4266884138321413,0,2, 2
118,该有个丫头,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-26 23:09:00,2019-03-14 13:57:45,feed,1：这软件都是装哪儿了？我：不知道，可能是c盘吧，store没提示。1：不行，不让装c盘里面。我：像你这么专业的人士，知道存储量不影响寻址速度吧…1:知道不影响，但是就是不想装里面…然后我在D:\下面的program里面建文件夹…1:不行，就放根目录。我：你不是喜欢条理么，这样更有条理1:不行，​展开全文c,4266170586276021,0,0,0
119,杂草波,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-26 14:22:00,2019-03-14 13:57:47,feed,出一个资生堂dprogram银色小奶瓶日本带回（用过一次）有妹子收走吗​,4266037766214990,0,6,0
120,zysnicole,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-25 21:57:00,2019-03-14 13:57:49,feed,死磕奶瓶，Dprogram奶瓶BB及底妆线总结Lzysnicole60qfm的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->O网页链接）​,4265789987339557,16,274, 238
121,板野友美吧,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-25 10:59:00,2019-03-14 14:00:24,feed,板野友美180725レコチョク推特更新💕💕#可以见到板野友美#💕💕从在期间内把#dヒッツ#上的新曲「#幻想游戏#」登录到myヒッツ的粉丝中抽选30名，将被邀请参加9月2日在都内预定举行的『dヒッツ独占talkprogram』公开收录😍❗️❗️应募到7月31日截止❗️动画也看一下哦😘​展开全文c,4265624484550125,5,0, 31
122,爱可可-爱生活,no location,male,no rank,942,537021,67444,2018-07-22 05:55:00,2019-03-14 14:01:18,feed,"《NEUZZ:EfficientFuzzingwithNeuralProgramLearning》DShe,KPei,DEpstein,JYang,BRay,SJana[ColumbiaUniversity](2018)O网页链接view:O网页链接​",4264460795954131,7,0, 5
123,澳洲Jenny老师,湖南,female,Lv.9,98,1360,809,2018-07-20 10:30:00,2019-03-14 14:01:24,feed,"悉尼科技大学Insearch录取要求更新1.AS分数2个d及以上可以申请1年extendedFoundationprogram,3个d可以申请8个月standardfoundationProgram2.针对在国内读USHighschool的学生，完成11年级课程且4门课达到d以上可以申请1年extendedfoundationprogram，4门课达到C以上读8个月standardfoun​展开全文c",4263805062238688,0,0,0
124,享耳短腿婷,天津,female,Lv.43,592,528,8984,2018-07-17 13:21:00,2019-03-14 14:01:29,feed,资生堂的dprogram简直不要太好用啦​,4262760931811332,0,19, 4
125,车儿咻田橘,广东,male,Lv.4,16,124,252,2018-07-16 00:13:00,2019-03-14 14:01:33,feed,记录一下dprogram​,4262200312693127,0,5, 3
126,脸太小装不下太多表情,海外泰国,female,Lv.30,401,430,365,2018-07-13 12:27:00,2019-03-14 14:01:39,feed,dprogram敏感肌亲妈洗面奶在泰国屈臣氏就可以买到啦日本进口的带着微博去泰国#买买买，不停手#2泰国·曼谷​,4261297832593424,0,17, 2
127,雯Boss-,辽宁沈阳,female,Lv.35,419,491,437,2018-07-13 10:44:00,2019-03-14 14:01:43,feed,dprogram希望你要好用喔​,4261271932978527,0,11, 2
128,老陈_说股,广东广州,male,Lv.42,265,21110,26060,2018-07-10 21:11:00,2019-03-14 14:01:50,feed,老陈_说股做客#新浪财经#直播主题：大盘持续反弹关键看这点猛戳围观：O网页链接​,4260342593310942,0,0,0
129,lxs913,北京昌平区,male,Lv.9,83,27,312,2018-07-04 23:05:00,2019-03-14 14:01:55,feed,您好，请问为什么只能安装在C盘的用户目录下？（C:\Users\user\AppData\Local\TotalCMD64）我想将安装目录换成D:\ProgramFiles\Totalcmd，弹窗警告提示个人设置无法保存，只能点确定，之后就变回原路径了。之前的版本可以选D盘，现在不行了吗？,4260236350646661,0,0,0
130,DJ_PUSH资源博,海外泰国,male,Lv.9,59,346055,8249,2018-07-04 12:28:00,2019-03-14 14:02:01,feed,#push#180629d.program活动✌cr.push_lover​,4258036740265046,3,20, 244
131,DJ_PUSH资源博,海外泰国,male,Lv.9,59,346055,8249,2018-07-04 12:13:00,2019-03-14 14:02:04,feed,http://t.cn/RaD3CLq180629d.program活动cr.pushputto_official​,4258032906501056,2,6, 105
132,DJ_PUSH资源博,no location,no gender,no rank,no follow,no follower,no weibo,2018-07-04 12:00:00,2019-03-14 14:02:08,feed,180629d.Program活动cr.push_landLDJ_PUSH资源博的秒拍视频​,4258029635873901,4,9, 109
133,乃木坂46,no location,no gender,no rank,no follow,no follower,no weibo,2018-06-30 19:30:00,2019-03-14 14:02:16,feed,sevenmileprogrampresents<乃木坂463D广告牌DANCELIVE＞实施中！O网页链接​,4256693183287038,19,13, 137
134,安静的执着L,no location,female,no rank,84,10108,11313,2018-06-30 13:17:00,2019-03-14 14:03:52,feed,push#push_dj#昨天晚上的dprogram活动中又是帅气难挡的推大宝@push_dj(crlogopushputto_official)​,4256599482656961,3,8, 14
135,Hom__,其他,female,Lv.9,96,58,34,2018-06-18 00:25:00,2019-03-14 14:06:51,feed,资生堂旗下的dprogram对于敏感皮来说真的好用，我已经用它八年了！期间换过各种到最后还是用回它！我以前皮肤动不动就过敏发红发烫发痒，坚持用它一段时间以后皮肤状况就变得稳定了，以上症状基本消失，感觉真的是在慢慢调理皮肤！敏感皮真的可以试一试！​,4252056539504806,0,6,0
136,Fizing,广东东莞,female,Lv.39,830,484,26516,2018-06-14 23:47:00,2019-03-14 14:06:57,feed,dprogram好用​,4250959833831961,0,13, 3
137,天大地大朴灿烈最大,海外其他,female,Lv.40,106,2033,862,2018-06-13 15:46:00,2019-03-14 14:07:04,feed,朴灿烈之前资生堂dprogram水乳用完了所以小可爱们有没有好用的日本的水乳推给我啊​,4250476398905925,0,45, 15
138,阿修清醒症,海外日本,female,Lv.47,667,315,13419,2018-06-12 13:18:00,2019-03-14 14:07:07,feed,又要用完一套dprogram的水乳了，下一套换啥好呢...又要用回IPSA了吗感觉www​,4250076581158260,0,12,0
139,boadniya,上海虹口区,female,Lv.45,587,3855,10572,2018-06-11 10:30:00,2019-03-14 14:07:10,feed,本来想在冈山小地方把suqqu还有其他柜台化妆品买一买，结果suqqu粉霜有101但不是我的菜，眼影腮红也不戳（腮红好像还是偏爱光泽系），其他牌子晃一圈也不草，人艰不拆只能去楼下买特产了。唯一看中是dprogram的bb，太便宜懒得单独买，留着凑免税算了一句话总结，太省钱了！​,4249672124652841,1,3,0
140,敢兽weng,福建福州,female,Lv.26,351,208,1117,2018-06-08 13:30:00,2019-03-14 14:07:13,feed,还记得那年……拿到它的兴奋只是临时种草拔草没想到让我遇见了真爱（好恶心）过敏期间，红血丝期间，日常维稳期间，我都离不开它（谁让敏感肌这么费事）它就是我的真命天水•DProgram​,4248630087079177,0,44, 6
141,今天的我是少女漫画系的,上海黄浦区,female,Lv.14,157,106,419,2018-06-06 18:13:00,2019-03-14 14:07:15,feed,dprogram的颜值真的很高了​,4247976580689169,0,4,0
142,小野妹子学吐槽,海外其他,male,Lv.48,33,18860040,19217,2018-06-06 14:00:00,2019-03-14 14:07:20,feed,不好意思来客串一下美妆博主！最近身边敏感肌宝宝越来越多，感觉自己有必要站出来安利下敏感肌该用什么牌子的护肤品了~~敏感肌宝宝们，推荐你们入手日本资生堂家的dprogram系列~无香料无酒精无防腐剂，是专门的敏感肌护肤品。夏天的防晒隔离首推它家纯物理防晒的小奶瓶，不仅防晒功能强大，且温和不刺​展开全文c,4247912835796419,3111,586, 3100
143,北大清华讲座-北京活动,北京海淀区,male,Lv.48,2057,196018,88220,2018-06-01 00:12:00,2019-03-14 14:07:25,feed,"【Learningaboutgenomeduplicationmechanismsfromproteinmodificationsandcancermutations】2018年6月7日（周四）13:00—14:00【主讲】XiaolanZhao,Ph.D.(MolecularBiologyProgramMemorialSloan-KetteringCancerCenter)【地点】北京大学邓佑才报告厅​",4245892661790294,0,0,0
144,Conan柯南君,广东广州,female,Lv.42,310,982435,562,2018-05-30 20:05:00,2019-03-14 14:07:29,feed,#柯南君功课#DProgram防晒BB（spf40pa+++）我喜欢这牌子的东西，所以小奶瓶刚上市的时候我就买了无润色版，然而黄2.5hold不住，后来它出了BB，有亮肤色和自然色，我想我的春天到了，果断买了自然色防晒剂跟普通版一样都是［氧化锌］复配［二氧化钛］，纯物理无酒精无香料，专为敏感肌设​展开全文c,4245467992829162,20,146, 111
145,隐者333,no location,male,no rank,970,41614,27494,2018-05-23 16:06:00,2019-03-14 14:08:54,feed,隐者333做客#新浪财经#直播主题：强势五浪股回调就是机会猛戳围观：O网页链接​,4242871223798449,0,0,0
146,珍珠奶茶走珍珠呀唔该,广东中山,female,Lv.39,561,1183,2193,2018-05-23 14:34:00,2019-03-14 14:08:59,feed,最后，来自剁手人士的日常感慨除了sk2神仙水和怡丽丝尔银管强推，还想强推一下dprogram了。一开始用我还是很拒绝的，直到夏天到了，卧槽，原来最远的距离不是生与死，是dprogram空瓶了，然后夏天到了。886​,4242848012242751,0,3, 4
147,HXaiao,其他,female,Lv.4,99,24,1724,2018-05-22 11:44:00,2019-03-14 14:09:05,feed,1.programd100毫升230左右O网页链接​,4242442876125681,0,0,0
148,more名其喵,海外日本,male,Lv.48,496,24338,9762,2018-05-15 20:17:00,2019-03-14 14:11:52,feed,逢魔BOSS打完了，给我家酒吞打出来两个副属性暴击的蜃气楼，棒棒哒。趁着高兴赶紧过来买个单，泊美那个精华简直是四舍五入不要钱的dprogram，新欧蕾就更是期待了​,4240035168916347,0,12, 8
149,狐日伞,浙江杭州,female,Lv.48,259,8480,39855,2018-05-10 13:35:00,2019-03-14 14:11:56,feed,addiction卸妆油还好顺了中小样来试试，习惯了dprogram的表示味道虽然好闻但有点点浓烈，质地轻薄易乳化易冲洗都是优点，但容易糊眼不能忍。​,4238122147380469,0,7,0
150,磨豆腐拉面,其他,male,Lv.42,253,78,34814,2018-05-09 15:53:00,2019-03-14 14:12:00,feed,d-program好用，擦了跟没擦一样【x水乳试用第一天，我老是想再找个晚霜擦擦…………这清透感让人很没有保障【【,4237883818547604,1,19, 2
151,淘金客-赤鹰,山东青岛,male,Lv.9,126,18363,497,2018-05-07 19:56:00,2019-03-14 14:12:09,feed,淘金客-赤鹰做客#新浪财经#直播主题：如何把握此轮40%行情收益！猛戳围观：http%3A%2F%2Flive.finance.sina.com.cn%2Fbozhu%2F6228912571%2F37905%3Fclient_url%3Dsinafinance%253A%252F%252Ftype%253D25%2526program_type%253D1%2526bid%253D6228912571%2526cid%253D37905​,4237130806774824,0,0,0
152,小酒飛高高,no location,female,no rank,46,169,959,2018-05-05 12:17:00,2019-03-14 14:13:36,feed,請D上次劇透的...即將開播的hotprogram，看來是找到解答了5/11TheCall本放死守！！Cr.O网页链接​,4236290608025214,3,12, 7
153,松冈mayu,海外其他,female,Lv.9,269,100,190,2018-05-05 11:53:00,2019-03-14 14:13:42,feed,5.5dprogram5.2黛珂精致洁面​,4236284660908290,0,3, 2
154,女尼兔娘,海外美国,female,Lv.46,385,6790,14710,2018-04-23 22:26:00,2019-03-14 14:13:47,feed,"..establishedbythePartDProgram,QIOswillconductreviewsofprescriptionofdrugeventsdata,orinconnectionwithstudiesorotherreviewactivitiesconductedpursuanttoPartDofTitleXVIIIoftheACT.",4235437893711142,1,0,0
155,Lucile是喵淼淼,广东茂名,female,Lv.45,546,689,12859,2018-05-03 01:01:00,2019-03-14 14:13:51,feed,许三多的dprogram蓝色1号居然全淘宝都翻不出一个小样厉害了厉害了瞎买吗我​,4235395791120055,0,0,0
156,real_dddddz,no location,female,no rank,307,162,1064,2018-05-02 23:46:00,2019-03-14 14:13:53,feed,Dprogram小奶瓶的迷你程度超乎想象​,4235376899846621,0,0,0
157,杯子的简单生活,海外英国,male,Lv.47,233,39927,2309,2018-05-02 10:59:00,2019-03-14 14:13:56,feed,Dprogram国内引进了，中文叫安肌心语​,4235183743409711,1,32, 27
158,铃兰0502-michiyo,海外,female,Lv.27,88,5547,6305,2018-05-02 05:02:00,2019-03-14 14:14:00,feed,d_gleikhinstagram「NewshortprogramforAlinaZagitova!«ThePhantomoftheopera»!」O网页链接​,4235093889448387,4,2, 43
159,顶戴花翎子,上海虹口区,female,Lv.41,1346,1004,7534,2018-04-30 17:55:00,2019-03-14 14:14:06,feed,开场就能有这样出类拔萃的教授把wholepicture娓娓道来，真是很幸运了。（然而人家还是咱的program的facultydirector。@WHUCampusDüsseldorfO网页链接​,4234563632507705,0,0,0
160,脑浆喷射机,海外其他,male,Lv.48,356,44676,2030,2018-04-28 11:11:00,2019-03-14 14:14:11,feed,SHISEIDO将在中国导入品牌「安肌心语」(dprogram)​,4233737275396743,2,4, 6
161,秋天的枯叶蝶,广东深圳,female,Lv.25,350,177,131,2018-04-25 17:00:00,2019-03-14 14:14:21,feed,mysql出现Can'tconnecttoMySQLserveron'localhost'(10061）的解决方法cmd进入D:\ProgramFiles，接着输入netstartmysql即可……​,4232737994521016,0,0,0
162,叶荣添,no location,male,no rank,392,1184868,4578,2018-04-23 09:23:00,2019-03-14 14:14:24,feed,叶荣添做客#新浪财经#直播主题：空仓过节，等待下跌！猛戳围观：O网页链接​,4231898206912071,6,17, 43
163,金元_坂道上的yurinrin,江苏南京,female,Lv.44,381,323,10732,2018-04-23 00:50:00,2019-03-14 14:17:30,feed,大家好，吃我安利！！！资生堂·Dprogrammaru同款，了解一下(突然感觉自己用量很少，说服力很低，一応说一下，今天是化妆前刚刚用过小D，所以可信度还是可以的！​,4231768947789084,5,5, 3
164,美妆情报酱呀,no location,female,no rank,1202,780080,5027,2018-04-21 11:21:00,2019-03-14 14:17:33,feed,#CM#dprogram日用美容液：SPF40・PA+++，40ｍL，3000円，婴儿可用(除新生儿)；日用美容液BB：SPF40・PA+++，40ｍL，2色，3000円。抵御花粉、粉尘，保护肌肤免受大气微粒子污垢和紫外线伤害。不使用紫外线吸收剂、同时防止肌肤粗糙，可用作妆前（敏肌看过来吧...​展开全文c,4231203106742734,25,25, 52
165,Ramones,其他,male,Lv.43,550,4862,2580,2018-04-20 10:54:00,2019-03-14 14:17:39,feed,"SanFranciscoBalletUnboundFestival.因为对芭蕾不太懂，所以就看着音乐挑了一场背景音乐都是熟人的，OliverDavis的新作品是第一场,中间第二场用了PhilipsGlass和Bach，最后一场是和#Bjork#合作的。ProgramD，4月28日下午两点场。最低票价29刀，算是很亲民了。#旧金山芭蕾舞团#​",4230833911288171,1,0, 1
