,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
277,杨晟是颗大橙子,no location,female,no rank,599,2294,1534,2017-06-22 21:37:00,2019-03-18 16:18:57,feed,累到奔溃啊这一天天的还是家里好回来吃咖喱咖喱鸡🍛还收到了curel的小样🎁学校晚上夜景是真美可惜拍不出来😢散散步逗逗猫晚安2日本·名古屋​,4121554541907904,0,2, 3
278,福星团子,其他,female,Lv.47,711,875,48075,2017-06-20 22:50:00,2019-03-18 16:19:01,feed,#100empties#No.15Curel泡沫洁面。去年在霓虹脸大概是过敏以后回来买了一堆温和的。。。还有一个替换装呢。。。挺好使的。​,4120848053126468,0,0,0
279,matchaeve,浙江杭州,female,Lv.9,2857,576,2887,2017-06-16 20:11:00,2019-03-18 16:19:05,feed,#护肤#找出一张旧图我只是想确认一下看到curel回不回购答案是：no​,4119358710540252,0,0,0
280,与时光撞个满怀,四川达州,female,Lv.20,175,70,421,2017-06-15 22:32:00,2019-03-18 16:19:09,feed,What'sthepointofencouragementinaworldsocurel?It'snobody'sbutyourownbusinesstomakeyourselfhappy.​,4119031755048257,0,0,0
281,艾仑斯ISLANDS,福建厦门,female,Lv.9,98,140,1499,2017-06-13 21:22:00,2019-03-18 16:19:15,feed,#欢乐颂2#经典台词4--关关『这梦想还是要有的万一见鬼了呢』What'sthepointofencouragementinaworldsocurel?It'snobody'sbutyourownbusinesstomakeyourselfhappy.#艾仑斯英语#​,4118289209191598,0,0,0
282,周佳宁0220,四川成都,female,Lv.37,576,614,862,2017-06-09 14:34:00,2019-03-18 16:19:18,feed,我最爱的大糖家要关店了从大一买到现在6年了哭着囤了半年的curel@日本土特产带够​​​,4116737198432512,2,5,0
283,不可言寺,北京,male,Lv.4,1,6,70,2017-06-07 16:17:00,2019-03-18 16:19:25,feed,Curel珂润面霜推荐！16.12月启用日用17.1月23号用完2.6续第二瓶日夜用3月用完瓶子可爱，容量不大，日夜用的话一个月差不多也用完了。白色奶油状，延展性很高，很好吸收～也滋润！不会黏黏的～有一点味道，难以形容……第三瓶4.27启用夜用春末夏初用也很适合，混油也不觉得油腻！上脸是润​展开全文c,4116038242539776,7,12, 7
284,正直的aiai,江西南昌,female,Lv.0,59,3,87,2017-06-03 22:26:00,2019-03-18 16:19:29,feed,"灰姑娘的英语版cinderalla，everygirlhasaCinderella'sdream,onceuponatime,aprettygirlwhosemotherdiedjustnow.Shewascryingandsad.Butherfathergotmarried.Herstepmotherwhoboughttwostepsisterswhoareverylazyandcurel.Theytreatedthepoorgirla​展开全文c",4114681599428609,0,0,0
285,Sunny-暖心,黑龙江,female,Lv.9,67,43,40,2017-05-28 16:20:00,2019-03-18 16:22:14,feed,@Curel珂润夸我​,4112415220532995,0,13, 2
286,大尾yi巴虎妞,上海浦东新区,female,Lv.27,222,616,6567,2017-05-12 20:15:00,2019-03-18 16:22:20,feed,"专业选的好，年年似高考，岁岁单身佬。turth,thecurelturth...​​​",4106676049556268,0,1,0
287,性感玉米,上海,male,Lv.48,726,1029588,67138,2017-05-12 14:31:00,2019-03-18 16:22:24,feed,经过长期的准备，点司跨境电商业务第一波产品已上架：熊野油脂马油沐浴露、狮王酵素牙膏、Propolinse蜂胶漱口水、花王Curel泡沫洗手液。都是人人都用得上的产品，对电脑没需求的各位，再也不用担心找不到充值的理由了，详情点击：O网页链接因为是从受海关监管的保税仓发货，请各位下单时务​展开全文c,4106589546009688,66,243, 99
288,甜蜜的小雨xhm,湖北武汉,female,Lv.14,34,89,1103,2017-05-09 21:14:00,2019-03-18 16:22:30,feed,日本Curel珂润润浸柔和保湿乳液120MLO网页链接​,4105603779295442,0,0,0
289,今天吃玉米蛋饼加芝士,上海,female,Lv.34,160,207,2214,2017-05-06 18:02:00,2019-03-18 16:22:35,feed,感谢@Curel珂润的小礼物🤗​,4104468272164463,0,5, 1
290,蕾粉粉要努力一直幸福,四川成都,female,Lv.29,142,347,3287,2017-05-04 23:23:00,2019-03-18 16:22:38,feed,买了ipsacurel的卸妆，有预感还是会用回倩碧…​,4103824237381661,1,1,0
291,萌柠酱酱日本澳洲代购,no location,female,no rank,504,6424,1950,2017-05-02 15:26:00,2019-03-18 16:23:44,feed,Curel的都能带！​,4102979403698373,0,8, 3
292,风向球,辽宁大连,female,Lv.32,195,557,3557,2017-05-01 13:23:00,2019-03-18 16:23:47,feed,#2017空瓶记#curel大白菜保湿面霜，随便擦擦，没有期待就没有伤害。眼看着就要弹尽粮绝了，到底什么时候才能去霓虹。三分之一过去了，我一定是过了个假的十周年​,4102586137424961,3,2, 2
293,张小囡yuki,no location,female,no rank,192,429,877,2017-04-29 11:58:00,2019-03-18 16:23:49,feed,不得不说，Curel这个卸妆啫喱还是蛮好用的，每次出差都会带着。然而才一个月就已经用完了​,4101840029776252,0,3,0
294,任性的小笼包_Mier,重庆巴南区,female,Lv.34,1781,2665,12487,2017-04-28 23:39:00,2019-03-18 16:23:53,feed,脸下颌好多红色小籽籽，脸颊也经常泛红，被侄儿说有超能力估计是敏感肌➕毛囊炎。功课做了一大堆，刚决定用这个，一查，又被否定安利另一个，又查又被安利另一个。无语➕头大，心疼自己一秒钟。什么AesopSisleyaEltaMDSukin理肤泉Aveneceravecurel能说一大堆，然后得出​展开全文c,4101654045006558,2,63, 9
295,圈地自萌的记录,其他,female,Lv.9,21,7,64,2017-04-22 23:52:00,2019-03-18 16:23:57,feed,关于珂润的那些事#curel##珂润##珂润功课##珂润种草#​,4099482780552662,1,0,0
296,sayoko213,上海徐汇区,female,Lv.42,457,883,7280,2017-04-21 16:32:00,2019-03-18 16:24:01,feed,冠军面霜年年囤，说不出哪里好但就是无可替代@Curel珂润​,4099009863640378,0,0,0
297,韩国行,no location,male,Lv.48,219,1349132,43890,2017-04-17 08:01:00,2019-03-18 16:24:06,feed,日本curel珂润润浸保湿滋养乳霜40g补水面霜/滋润霜现货连续两年综合面霜类的cosme大赏！,4098605906718623,2,0, 18
298,青采采,广东深圳,female,Lv.48,65,22047,17478,2017-04-18 17:54:00,2019-03-18 16:24:11,feed,Curel专业解决干燥性敏感肌肤的困扰，跑了几个店才买齐。2香港特别行政区·尖沙咀​,4097943202034489,0,0, 1
299,beingboring5,no location,female,no rank,670,2421,2305,2017-04-14 22:07:00,2019-03-18 16:24:13,feed,近来实践了温柔版温水热布洗脸法：用一大坨curel卸妆干手干脸上脸卸妆，然后用蘸了温水的婴儿棉柔巾把多余的卸妆按压掉，然后清水泼几下就好了。因为curel会乳化，所以棉柔巾甚至不用擦拭只用按压就好了。目前敏感皮感觉非常舒服。​,4096557319685058,4,18, 18
300,改个名字加个盾,其他,female,Lv.9,1982,220,1078,2017-04-11 23:12:00,2019-03-18 16:24:19,feed,"#开瓶记录#春季干燥敏感，水土都不服就服Curel,用一备一的好东西，上脸就能感觉到被安抚了。​",4095486660918678,0,0, 1
301,流莺劝我行路永,海外,male,Lv.40,152,56,2440,2017-04-08 23:18:00,2019-03-18 16:24:23,feed,curel的乳液。涂脚后跟都嫌黏。​,4094400794050956,0,2,0
302,普里西拉香港,香港其他,female,Lv.48,63,25721,41619,2017-04-08 18:32:00,2019-03-18 16:24:28,feed,curel美白化妝水178元​,4094328945252206,0,0,0
303,日本美国亚马逊拼单代购,其他,female,Lv.43,270,11906,6981,2017-04-05 16:12:00,2019-03-18 16:24:32,feed,#日亚拼单#亲爱的EMS到啦感谢小仙女们的耐心等待～refacurel珂润vlthermos止汗石碧.柔minonutenameltywink大眼精华松下na98负离子吹风机drscholl瘦腿袜～日亚的一切都可以maimaimai哦～皓妈会尽快联系大家用洪荒之力给大家发huo哒～爱你们么么哒～​,4093206641297092,0,15, 2
304,Peng_V_雙,浙江温州,female,Lv.34,308,196,854,2017-04-05 10:28:00,2019-03-18 16:24:35,feed,空瓶记+新瓶记用完了curel的泡沫洁面昨晚新开了微博风很大的eltamd洗面奶就挤了两泵上脸搓出了好多泡沫（我觉得泡沫在脸上黏黏哒…或者是我挤多了？）反正相比较起来珂润的清洁力简直不存在​,4093120063309589,0,50, 6
305,洁儿妈咪日亚海淘拼单,广东汕头,female,Lv.35,256,1309,2073,2017-04-04 15:47:00,2019-03-18 16:26:46,feed,#功课#curel卸妆蜜​,4092837782095303,0,0, 2
306,九亿少男少女的dream,江西,female,Lv.9,212,117,749,2017-04-03 19:21:00,2019-03-18 16:26:50,feed,有种被骗的感觉curel的卸妆蜜半天连口红都卸不掉是我乳化不对还是什么​,4092529249552863,0,4, 2
307,Qig-方同学,海外,female,Lv.30,897,1356,563,2017-04-02 20:03:00,2019-03-18 16:26:53,feed,嘿嘿路过curel柜台～​,4092177573396652,0,0,0
308,少女韻v,江西南昌,female,Lv.26,365,117,97,2017-03-30 18:36:00,2019-03-18 16:26:55,feed,我不认识channel可我知道Chanel當我看到cruel我滿腦子都是Curel好吧我知道自己罪孽深重​,4091068344065829,0,0, 1
309,我就是锁骨达人,北京朝阳区,male,Lv.48,371,733843,25796,2017-03-30 17:11:00,2019-03-18 16:27:00,feed,我回答了@captain大王的问题，问题价值￥16.99，大家快来花1元围观~O微博问答​,4091047112179997,5,20, 27
310,张晶晶Vicky,上海静安区,female,Lv.43,413,3601145,2349,2017-03-27 14:12:00,2019-03-18 16:27:44,feed,#珂润日本行#O今晚8点，我将与日本干敏肌品牌Curél珂润@Curel珂润一起开启在日本为期3天的日本行啦~届时我将带着珂润的明星产品与大家见面，亲自上阵解说使用感哦！当然，收看直播的小伙伴还有机会get到来自珂润福利暴击~AreUReady？2日本​,4089914793130013,885,721, 1019
311,mykukubang,其他,female,Lv.44,492,1036,1170,2017-03-25 10:21:00,2019-03-18 16:27:51,feed,#Curel珂润卸妆#这个卸妆真的难用死了我一个大干皮被糊的一脸简直受不了珂润别的东西都很好唯独这个卸妆还特意查了使用方法要够量结果两大坨上脸差点睁不开眼睛​,4089131921374958,2,23, 1
312,呦呦一粒大丸紫哈哈哈哈,海外,female,Lv.38,357,455,3990,2017-03-24 10:44:00,2019-03-18 16:27:55,feed,第一份生日礼物啊啊啊啊[噢耶]我都差点忘了，拿快递的时候一脸懵逼，哈哈哈满满的惊喜！！@Curel珂润谢谢～#花式比心#​,4088775216793027,0,0, 1
313,糖炒chestnut,重庆渝北区,female,Lv.30,221,238,741,2017-03-16 00:14:00,2019-03-18 16:27:59,feed,劳资curel的水和洗面奶都是东京都的​,4085717657225709,0,12, 3
314,福尔摩莎今天有温书嘛,no location,female,no rank,584,485,2114,2017-03-15 21:55:00,2019-03-18 16:28:39,feed,我的🐎啊啊啊珂润@Curel珂润背后也写着东京都，是不是就是315曝光的核污染地区！！！！资生堂BOP百优眼霜也是！！！​,4085682706128648,0,6, 3
315,芮汐Rio,其他,female,Lv.31,199,687,511,2017-03-15 21:43:00,2019-03-18 16:28:48,feed,我就想问问315曝光完我的无印良品水乳curelhabacovermark还能不能用！还让不让敏感肌生活了……​,4085679657200733,1,18, 10
316,艾蒿与蔷薇,no location,no gender,no rank,no follow,no follower,no weibo,2017-03-15 12:57:00,2019-03-18 16:28:52,feed,珂润的霜真好用，暂时没有之一。在秋冬天，滋润度够，最要紧的一点是完全不黏腻，脸上哑光不泛油；更要紧的是没有香味。唯一不完美的是，脸太大了，一个月用掉一瓶。@Curel珂润​,4085547352059446,1,0,0
317,Fendinamics,no location,no gender,no rank,no follow,no follower,no weibo,2017-03-14 12:34:00,2019-03-18 16:28:54,feed,有段时间过分迷恋成分党和极简护肤，试了些muji，curel，cetaphil，bioderma然而对我因为工作作息饮食引起的皮肤敏感到我妈都嫌弃的烂脸并无卵用。失去耐心的我于是用回雅诗兰黛，没多久就镇定不少：。雅诗兰黛：我的名字是虽然俗气但是有用。​,4085179058809625,0,7, 3
318,低效男工,no location,no gender,no rank,no follow,no follower,no weibo,2017-03-08 12:09:00,2019-03-18 16:28:57,feed,今天又开新瓶啦！#Vichy#VICHYPURETÉTHERMALECLEANSINGFOAMRADIANCEREVEALER就是它们家的泡沫洁面啦ba保镖家入的入的时候图还是粉色瓶子拿到手已经变身蓝瓶子了像我这么懒的人对泡沫洁面真的超有好感这款清洁力跟curel差不多蛮可以的泡沫没有caudalie那么虚也不用打两三泵​展开全文c,4082998477471980,0,0,0
319,kylin_陈瓶仔,no location,no gender,no rank,no follow,no follower,no weibo,2017-02-26 22:35:00,2019-03-18 16:29:00,feed,第三瓶珂润面霜了，相见恨晚，完胜sk2跟haba油。今年双十一只想再屯十瓶#Curel珂润面霜#​,4079532069975974,4,107, 14
320,阿低阿调小姐,no location,no gender,no rank,no follow,no follower,no weibo,2017-02-11 13:10:00,2019-03-18 16:29:03,feed,Curel粉一直舍不得扔空瓶该扔扔​,4073954178065124,0,1,0
321,田雪珂a,no location,no gender,no rank,no follow,no follower,no weibo,2017-02-10 09:31:00,2019-03-18 16:29:07,feed,It'sjustacurelexistenceliketheresnopionthopingatall.它只是一个无情的存在就像没有一点希望可言。​,4073536631504253,0,0, 6
322,过气欧皇,no location,no gender,no rank,no follow,no follower,no weibo,2017-01-24 21:04:00,2019-03-18 16:37:01,feed,#Curel珂润面霜##COVERMARK#被这俩货深深种草！！然而快递已停运​,4067550529270855,5,17, 15
323,进击的魔王C酱,no location,no gender,no rank,no follow,no follower,no weibo,2017-01-05 14:37:00,2019-03-18 16:37:05,feed,记录一下去年用的瓶瓶罐罐们，好用喜欢会回购的都加了小爱心可见我多么喜欢curel，理肤泉和资生堂。新的一年不要乱用乱试，对自己的脸好一点，战痘消痘印​,4060567780158630,0,4,0
324,企鹅馒头柚柚子,no location,no gender,no rank,no follow,no follower,no weibo,2016-12-29 22:11:00,2019-03-18 16:37:12,feed,想跟风写个今年护肤品总结想了下我用的开心的不是curel就是lamer​,4058145284554841,0,2, 4
325,Mandy-艾比比,香港东区,female,Lv.37,566,7992,7081,2016-12-29 15:06:00,2019-03-18 16:38:17,feed,然後我又補到了90粒的面膠，時空水，curel洁面和水，复顏的精華，這次沒買錯了吧2香港特别行政区·铜锣湾​,4058038283601447,0,2, 1
326,田村卡夫卡xi,甘肃,female,Lv.14,119,88,1015,2016-12-26 21:50:00,2019-03-18 16:38:22,feed,#我的空瓶日记#今天把curel空瓶啦好喜欢用这个哦完全好推开不油腻特别保湿跟清爽喜欢耶下一个再把屯的雪肌精用完吧今天带妈妈跟小伙伴去吃了地方特色小吃回来洗洗涮涮平常的一天又该结束了珍惜妈妈陪在身边的每一天​,4057052747562139,6,1,0
327,问我谁家姝,辽宁,female,Lv.29,331,456,478,2016-12-15 23:26:00,2019-03-18 16:38:26,feed,今天我干了件大事！忽悠一个直男用了curel去角质涂了呼吸面膜还湿敷了natio立即变奶油小生🤓🤓🤓​,4053090660967517,3,1, 4
328,SukingL,广东东莞,female,Lv.14,275,332,365,2016-12-13 22:07:00,2019-03-18 16:38:29,feed,@Curel珂润这……这……这价格差异也太大了吧​,4052346068206188,0,1,0
329,jshdhwjzirbdjfkeu,广东,female,Lv.12,179,28,162,2016-12-13 00:22:00,2019-03-18 16:38:33,feed,#Curel珂润面霜#一个即将空瓶反正量不多号称为敏感肌而生其他效果没看出来稳定是有的记得一年冬天回重庆啥都没带就带了罐这个相安无事一个冬我喜欢这种上脸的使用感啊！不像别的面霜总有那么些黏糊当然也不是说完全没有…只是莫名有种爽利感怎么回事？？回购与不回购只在于我有没有钱没​展开全文c,4052017712233741,11,25, 7
330,吼可爱的·一哔,上海浦东新区,female,Lv.39,549,797,4767,2016-12-10 22:33:00,2019-03-18 16:38:39,feed,#curel被种草的面霜，据说使用感很好很温油～O网页链接​,4051265422328138,0,0,0
331,MsRunning阿素,广东广州,female,Lv.48,1566,1532057,2281,2016-12-02 09:30:00,2019-03-18 16:38:44,feed,#深秋の柔颜浅语#如果清洁和保湿一直是护肤的重要课程！花王集团下的@花王碧柔品牌携手@Curel珂润@花王蒸汽眼罩，在西安为我们带来一场生动新颖的下午茶沙龙形式分享会！分享了最实用的秋冬护肤保养技巧，还推荐温暖舒适的晚安蒸汽贴，更是邀请了摄影大师小金牙的传授独家手机拍照课程，真是收获满​展开全文c,4048169342596805,910,652, 657
332,克莉斯Chris,广东广州,female,Lv.36,1389,609675,2064,2016-11-30 14:08:00,2019-03-18 16:38:47,feed,#深秋の柔颜浅语#前几天在西安，花王集团下的@花王碧柔品牌携手@Curel珂润@花王蒸汽眼罩邀请诸多颇具影响力的当地媒体及KOL嘉宾，举办了一场生动新颖的下午茶沙龙形式分享会！为大家带来了秋冬护肤保养小贴士，和温暖贴心的晚安蒸汽贴。摄影大师小金牙和大家分享他手机拍照的独家课程，现场精彩纷呈​展开全文c,4047514548640197,381,158, 101
333,饭饭饭饭哒,广东深圳,female,Lv.48,435,759244,3366,2016-10-07 23:11:00,2019-03-18 16:38:51,feed,"haba和curel的乳液对比୧(""̮)୨✧ᐦ̤公主👸🏻号搜「饭饭哒」就看到啦​",4028082182917197,0,5, 20
334,Yyy_makeup,福建厦门,female,Lv.47,496,328433,2361,2016-09-17 22:42:00,2019-03-18 16:38:53,feed,#Yyy每日一更#【Curel珂润卸妆蜜】已空瓶。喜欢！这个我要多说一些，因为第一次用的时候我觉得它超难用，不好推，而且感觉卸不干净，闲置了一段时间后又拿出来用，结果一下子挤多了，感觉打开了新世界大门透明啫喱状质地，无味，不好推和卸不干净是因为用量不够大！！！乳化快，很温和，敏感肌​展开全文c,4020827110885098,268,182, 177
335,日本药妆最新流行,海外日本,female,Lv.40,317,508671,6852,2014-12-30 13:30:00,2019-03-18 16:39:01,feed,2014年non・no杂志的bestcosme发表专家评选版妆前乳和遮瑕心机隔离，canmake遮瑕膏，pdc遮瑕液笔，防晒：妮维雅，Paul&Joe，大正制药。粉底液小香，dior，annasui，BB&CC部门艾杜莎，Curel，SUGAO，唇膏jillstuart，美宝莲，乐敦。最下方是群众最喜欢的产品哦，canmake蜜粉，P&J隔离等。。​,3793470894093257,29,2, 16
336,周秀娜Chrissienana,no location,female,no rank,484,5879205,3780,2014-11-30 12:54:00,2019-03-18 16:39:07,feed,天氣反反覆覆，我這敏感性皮膚最受罪臉上過敏起紅都不消。。。試用Curel潤浸保濕淡紋精華，低敏又補水，皮膚有好轉哦～～乾燥性敏感肌女生的恩物#Curel#保濕淡紋精華#淡紋#潤浸#保濕#低敏​,3782590396205823,34,89, 631
337,爱吉赛儿IGisele,台湾,female,Lv.46,472,1067108,3726,2014-07-11 18:03:00,2019-03-18 16:39:11,feed,这次去杭州三日游在正中午的时后逛了河坊街还走到西湖旁边去我等于是在烈日下曝晒了至少四小时阿完全没晒黑我想归功余我有认真擦防晒+穿防晒衣+撑阳伞防晒衣这边:O台湾UV100夏季防晒衣女防紫外线长袖正品大码薄防晒衫防晒服12-愛吉賽兒-淘宝达人台湾品牌UV100防晒品:CURELSPF50PA+++搭配ORBIS防晒蜜粉刷全身防晒伞:雨伞达人台湾品牌台北买的​,3731208975996447,11,169, 233
338,爱吉赛儿IGisele,no location,female,no rank,472,1067108,3726,2014-07-04 13:45:00,2019-03-18 16:39:12,feed,昨天有同学问我身体防晒我最近都是这样用CUREL润浸保湿防晒乳SPF50PA+++擦完后再豪迈的刷上ORBIS防晒蜜粉这样一来可以将防晒擦足够的量同时又可以降低黏腻感提高持久度与防晒能力一举数得!我的脸也是这样擦喔控油力很好!脸擦上后会再擦遮瑕与修容然后再用防晒蜜粉定妆​,3728607362817993,236,113, 147
339,爱吉赛儿IGisele,台湾,female,Lv.46,472,1067108,3726,2014-07-03 19:06:00,2019-03-18 16:39:16,feed,把头发染深整个人变得不一样呢好喜欢这次偏灰色系的新发色顺便做了水透光超奈米蒸汽护发连干干燥的发尾都闪闪发亮啊太威了顺便小修一下发尾宛如新生的头发好滑顺好好摸这次一样是miyake帮我弄的喔Ps:今天出门擦了curel防晒再叠orbis防晒蜜粉嘴唇是阿曼尼502唇彩❤️️@miyake米亞琪​,3728325661109446,32,143, 281
340,日本cosme美妆大赏,no location,female,Lv.35,86,581539,5604,2014-06-17 09:00:00,2019-03-18 16:39:19,feed,"创新类美妆节目「淘最新靓点」开播啦！！每周一~周五21点,打开上海星尚酷频道（40台）或优酷等视频网站就能收看！现在只要关注@可思美，转发本微博并@3位女性好友就有机会赢取第55期视听好礼！本期奖品：Curel珂润润浸保湿滋养乳霜！赶紧参与起来♪♪O网页链接​",3722374954213702,1111,454, 4
341,美妆情报酱呀,北京东城区,female,Lv.48,1202,794418,5044,2014-04-11 13:20:00,2019-03-18 16:39:21,feed,针对干燥敏感肌的花王Curel4月12日发售新品(不含税，非官网价)：②-③SPF28・PA++，全2色，30ml・1800円；④-⑤SPF28・PA++，全2色，35g・1800円；⑥-⑦SPF23・PA++，全2色，50g・2300円；⑧-⑨4g・2100円​,3698160595214882,103,80, 40
342,荚芯儿,其他,female,Lv.43,607,266416,953,2013-11-16 21:40:00,2019-03-18 16:40:16,feed,#卸妆#左一千妇恋卸妆膏，左二curel卸妆着哩。这两个一个类型，卸妆力都不错，但是千妇恋明显是按摩膏的感觉，更润，暂时不会购入curel正装。左三曼丹卸妆水，卸眼妆稍差，小刺激，用来第一次清洁或者卸隔离，个人不喜欢擦拭，所以不偏好水状卸妆。左四Freeplus卸妆油，挚爱，常年囤货三支，（接下）​,3645377665958366,6,12, 3
343,爱吉赛儿IGisele,台湾,female,Lv.46,472,1067108,3726,2013-08-09 00:19:00,2019-03-18 16:40:18,feed,很多同学会问我平常身体用甚么防晒我在家的话会用防晒专科矿泉水感防晒乳SPF27PA++外出走动不会流太多汗的场合:Curel润浸美白防晒乳SPF30PA++这款其实挺防水因为我有次先泡澡泡了10分钟起来要洗沐浴乳居然身上还是一层防水膜表是防晒还在身上​,3609178809320354,51,51, 47
344,荷雾_腮红控唇膏控控控控,陕西西安,female,Lv.39,644,303846,1401,2013-06-20 21:01:00,2019-03-18 16:40:20,feed,#空瓶#常年囤货的curel卸妆凝露。用了流行的Shu、kose清肌精、DHC还有其他几个卸妆油后发觉自己不适合卸妆油这东西。转战卸妆乳薇姿三合一用了N支，陆续用了几种卸妆乳后对卸妆水产生兴趣。贝德玛用了几大瓶据说水对皮肤伤害大就改用了现在用的凝露，便宜好用。那个很贵的evelom卸妆还是下不了手。​,3591372193961141,4,12, 5
345,脑浆喷射机,海外其他,male,Lv.48,356,44695,2043,2013-06-07 20:50:00,2019-03-18 16:40:23,feed,Curel卸妆、II号水、乳液都不喜欢实际上除了卸妆外我根本都没能用掉当初冲着干燥性敏感肌买的化妆水非常浮好像脸被封在墙壁里不能和外界沟通那种感觉乳液看似很稀流动性很好上脸立刻跟糊了不知道什么液体似的愣是不吸收卸妆很多人喜欢我就卸普通防晒都觉得它力不从心推动性也一般​,3586658354125202,16,15, 1
346,莔Pediatrics,天津河东区,female,Lv.45,574,7115,21966,2011-09-15 22:17:00,2019-03-18 16:40:28,feed,唉…去医院上班…岂不是拿不了快递了？十一月前收个毛衣和Curel卸妆蜜……​,3358013413281986,0,0,0
